source_iso3,hq_iso3,commodity,year,share,fallback
THA,CAN,oil_gas,2021,0.003787,False
IRL,GBR,coal,2021,0.130426,True
IRL,JPN,coal,2021,0.021665,True
IRL,LUX,coal,2021,0.017491,True
IRL,AUS,coal,2021,0.068776,True
IRL,CHN,coal,2021,0.389585,True
IRL,DEU,coal,2021,0.023221,True
IRL,CAN,coal,2021,0.007598,True
IRL,IND,coal,2021,0.034989,True
IRL,USA,coal,2021,0.084896,True
IRL,MNG,coal,2021,0.035090,True
IRL,RUS,coal,2021,0.034269,True
IRL,COL,coal,2021,0.019850,True
IRL,THA,coal,2021,0.011360,True
IRL,IDN,coal,2021,0.053755,True
IRL,VNM,coal,2021,0.016475,True
IRL,CHL,coal,2021,0.007776,True
IRL,ZAF,coal,2021,0.010200,True
IRL,CZE,coal,2021,0.005609,True
IRL,VGB,coal,2021,0.006617,True
IRL,ESP,coal,2021,0.003512,True
IRL,MEX,coal,2021,0.002582,True
IRL,HKG,coal,2021,0.003641,True
IRL,SGP,coal,2021,0.001602,True
IRL,CYM,coal,2021,0.002632,True
IRL,POL,coal,2021,0.002228,True
IRL,KV,coal,2021,0.000638,True
IRL,KAZ,coal,2021,0.001058,True
IRL,PAK,coal,2021,0.000572,True
IRL,BMU,coal,2021,0.000558,True
IRL,TUR,coal,2021,0.000392,True
IRL,SVN,coal,2021,0.000265,True
IRL,CHE,coal,2021,0.000250,True
IRL,UZB,coal,2021,0.000227,True
IRL,BIH,coal,2021,0.000193,True
EGY,EGY,oil_gas,2021,1.000000,False
NLD,NLD,minerals,2021,0.700545,False
NLD,TUR,minerals,2021,0.273674,False
NLD,DEU,minerals,2021,0.025781,False
IRL,IRL,oil_gas,2021,0.654756,False
IRL,MLT,oil_gas,2021,0.195687,False
IRL,ESP,oil_gas,2021,0.068238,False
IRL,USA,oil_gas,2021,0.079179,False
IRL,CAN,oil_gas,2021,0.002141,False
BRA,BRA,minerals,2021,0.966046,False
BRA,FRA,minerals,2021,0.015879,False
BRA,CAN,minerals,2021,0.011096,False
BRA,PAN,minerals,2021,0.002809,False
BRA,HKG,minerals,2021,0.002329,False
BRA,NLD,minerals,2021,0.001841,False
MNG,GBR,coal,2021,0.130426,True
MNG,JPN,coal,2021,0.021665,True
MNG,LUX,coal,2021,0.017491,True
MNG,AUS,coal,2021,0.068776,True
MNG,CHN,coal,2021,0.389585,True
MNG,DEU,coal,2021,0.023221,True
MNG,CAN,coal,2021,0.007598,True
MNG,IND,coal,2021,0.034989,True
MNG,USA,coal,2021,0.084896,True
MNG,MNG,coal,2021,0.035090,True
MNG,RUS,coal,2021,0.034269,True
MNG,COL,coal,2021,0.019850,True
MNG,THA,coal,2021,0.011360,True
MNG,IDN,coal,2021,0.053755,True
MNG,VNM,coal,2021,0.016475,True
MNG,CHL,coal,2021,0.007776,True
MNG,ZAF,coal,2021,0.010200,True
MNG,CZE,coal,2021,0.005609,True
MNG,VGB,coal,2021,0.006617,True
MNG,ESP,coal,2021,0.003512,True
MNG,MEX,coal,2021,0.002582,True
MNG,HKG,coal,2021,0.003641,True
MNG,SGP,coal,2021,0.001602,True
MNG,CYM,coal,2021,0.002632,True
MNG,POL,coal,2021,0.002228,True
MNG,KV,coal,2021,0.000638,True
MNG,KAZ,coal,2021,0.001058,True
MNG,PAK,coal,2021,0.000572,True
MNG,BMU,coal,2021,0.000558,True
MNG,TUR,coal,2021,0.000392,True
MNG,SVN,coal,2021,0.000265,True
MNG,CHE,coal,2021,0.000250,True
MNG,UZB,coal,2021,0.000227,True
MNG,BIH,coal,2021,0.000193,True
CAN,CAN,minerals,2021,0.989253,False
CAN,PER,minerals,2021,0.003598,False
CAN,AUS,minerals,2021,0.005751,False
CAN,CYP,minerals,2021,0.001398,False
CHN,CHN,coal,2021,0.909210,False
CHN,MNG,coal,2021,0.078702,False
CHN,VGB,coal,2021,0.008907,False
CHN,HKG,coal,2021,0.003181,False
TUR,TUR,minerals,2021,1.000000,False
IND,IND,minerals,2021,1.000000,False
BOL,CHN,oil_gas,2021,0.160942,True
BOL,SAU,oil_gas,2021,0.069774,True
BOL,USA,oil_gas,2021,0.195676,True
BOL,GBR,oil_gas,2021,0.044666,True
BOL,FRA,oil_gas,2021,0.021857,True
BOL,JPN,oil_gas,2021,0.028841,True
BOL,RUS,oil_gas,2021,0.049737,True
BOL,NOR,oil_gas,2021,0.019852,True
BOL,ITA,oil_gas,2021,0.016652,True
BOL,BRA,oil_gas,2021,0.025024,True
BOL,MEX,oil_gas,2021,0.012477,True
BOL,THA,oil_gas,2021,0.012037,True
BOL,IDN,oil_gas,2021,0.008315,True
BOL,MYS,oil_gas,2021,0.009213,True
BOL,ESP,oil_gas,2021,0.008949,True
BOL,CAN,oil_gas,2021,0.071063,True
BOL,NLD,oil_gas,2021,0.017233,True
BOL,DZA,oil_gas,2021,0.008675,True
BOL,AUT,oil_gas,2021,0.008282,True
BOL,TWN,oil_gas,2021,0.010575,True
BOL,POL,oil_gas,2021,0.001975,True
BOL,CHE,oil_gas,2021,0.010191,True
BOL,KOR,oil_gas,2021,0.017731,True
BOL,ARE,oil_gas,2021,0.009696,True
BOL,CHL,oil_gas,2021,0.005011,True
BOL,IRL,oil_gas,2021,0.005360,True
BOL,CUW,oil_gas,2021,0.004298,True
BOL,CYP,oil_gas,2021,0.005498,True
BOL,PAN,oil_gas,2021,0.003940,True
BOL,PRT,oil_gas,2021,0.003691,True
BOL,HUN,oil_gas,2021,0.003966,True
BOL,FIN,oil_gas,2021,0.005804,True
BOL,KWT,oil_gas,2021,0.004601,True
BOL,KAZ,oil_gas,2021,0.006314,True
BOL,IND,oil_gas,2021,0.010600,True
BOL,AUS,oil_gas,2021,0.015485,True
BOL,ZAF,oil_gas,2021,0.002840,True
BOL,ARG,oil_gas,2021,0.003015,True
BOL,GRC,oil_gas,2021,0.005017,True
BOL,DEU,oil_gas,2021,0.011390,True
BOL,PHL,oil_gas,2021,0.003811,True
BOL,MLT,oil_gas,2021,0.002669,True
BOL,LBY,oil_gas,2021,0.001528,True
BOL,IRN,oil_gas,2021,0.003698,True
BOL,VNM,oil_gas,2021,0.004718,True
BOL,DNK,oil_gas,2021,0.003053,True
BOL,CYM,oil_gas,2021,0.003637,True
BOL,ISR,oil_gas,2021,0.002016,True
BOL,UKR,oil_gas,2021,0.002646,True
BOL,SVN,oil_gas,2021,0.001043,True
BOL,QAT,oil_gas,2021,0.001014,True
BOL,VGB,oil_gas,2021,0.001952,True
BOL,NZL,oil_gas,2021,0.001000,True
BOL,LUX,oil_gas,2021,0.001518,True
BOL,PAK,oil_gas,2021,0.001966,True
BOL,TUR,oil_gas,2021,0.002270,True
BOL,AZE,oil_gas,2021,0.001031,True
BOL,COL,oil_gas,2021,0.001563,True
BOL,HRV,oil_gas,2021,0.000798,True
BOL,HKG,oil_gas,2021,0.002318,True
BOL,SWE,oil_gas,2021,0.001550,True
BOL,BMU,oil_gas,2021,0.003030,True
BOL,CZE,oil_gas,2021,0.000994,True
BOL,SGP,oil_gas,2021,0.002412,True
BOL,CRI,oil_gas,2021,0.000465,True
BOL,NGA,oil_gas,2021,0.000753,True
BOL,BGD,oil_gas,2021,0.000396,True
BOL,BGR,oil_gas,2021,0.001117,True
BOL,JOR,oil_gas,2021,0.000326,True
BOL,BEL,oil_gas,2021,0.002078,True
BOL,LBR,oil_gas,2021,0.000318,True
BOL,OMN,oil_gas,2021,0.000584,True
BOL,ROU,oil_gas,2021,0.000505,True
BOL,BHS,oil_gas,2021,0.000397,True
BOL,PER,oil_gas,2021,0.000375,True
BOL,LTU,oil_gas,2021,0.000324,True
BOL,MNG,oil_gas,2021,0.000620,True
BOL,MAR,oil_gas,2021,0.000429,True
BOL,BLR,oil_gas,2021,0.000424,True
BOL,LI,oil_gas,2021,0.000155,True
BOL,HND,oil_gas,2021,0.000124,True
BOL,EGY,oil_gas,2021,0.000255,True
BOL,EST,oil_gas,2021,0.000218,True
BOL,SRB,oil_gas,2021,0.000166,True
BOL,SYC,oil_gas,2021,0.000089,True
BOL,MKD,oil_gas,2021,0.000095,True
BOL,MH,oil_gas,2021,0.000091,True
BOL,SVK,oil_gas,2021,0.000246,True
BOL,GEO,oil_gas,2021,0.000104,True
BOL,ALB,oil_gas,2021,0.000063,True
BOL,KN,oil_gas,2021,0.000061,True
BOL,BIH,oil_gas,2021,0.000195,True
BOL,MDA,oil_gas,2021,0.000048,True
BOL,CIV,oil_gas,2021,0.000045,True
BOL,ISL,oil_gas,2021,0.000043,True
BOL,MUS,oil_gas,2021,0.000040,True
BOL,ECU,oil_gas,2021,0.000036,True
BOL,BOL,oil_gas,2021,0.000036,True
BOL,SLE,oil_gas,2021,0.000034,True
BOL,WS,oil_gas,2021,0.000028,True
BOL,LAO,oil_gas,2021,0.000027,True
BOL,KV,oil_gas,2021,0.000046,True
BOL,LKA,oil_gas,2021,0.000022,True
BOL,IRQ,oil_gas,2021,0.000019,True
BOL,LVA,oil_gas,2021,0.000035,True
BOL,ARM,oil_gas,2021,0.000018,True
BOL,JAM,oil_gas,2021,0.000015,True
BOL,UZB,oil_gas,2021,0.000013,True
BOL,MOZ,oil_gas,2021,0.000012,True
BOL,BWA,oil_gas,2021,0.000010,True
DEU,DEU,coal,2021,0.849047,False
DEU,CZE,coal,2021,0.150953,False
JPN,JPN,minerals,2021,1.000000,False
SAU,GBR,minerals,2021,0.169642,True
SAU,JPN,minerals,2021,0.017285,True
SAU,LUX,minerals,2021,0.003886,True
SAU,CHN,minerals,2021,0.165385,True
SAU,AUS,minerals,2021,0.077843,True
SAU,BRA,minerals,2021,0.056106,True
SAU,IRL,minerals,2021,0.021376,True
SAU,CHE,minerals,2021,0.020372,True
SAU,CAN,minerals,2021,0.051366,True
SAU,BEL,minerals,2021,0.024159,True
SAU,USA,minerals,2021,0.100707,True
SAU,CHL,minerals,2021,0.021991,True
SAU,BHS,minerals,2021,0.013783,True
SAU,DEU,minerals,2021,0.019463,True
SAU,RUS,minerals,2021,0.031120,True
SAU,NOR,minerals,2021,0.012990,True
SAU,NLD,minerals,2021,0.012094,True
SAU,IRN,minerals,2021,0.032876,True
SAU,MEX,minerals,2021,0.030792,True
SAU,ZAF,minerals,2021,0.030297,True
SAU,IND,minerals,2021,0.015505,True
SAU,SWE,minerals,2021,0.009402,True
SAU,POL,minerals,2021,0.005104,True
SAU,FRA,minerals,2021,0.005508,True
SAU,NZL,minerals,2021,0.001852,True
SAU,KAZ,minerals,2021,0.002594,True
SAU,UKR,minerals,2021,0.002539,True
SAU,CYP,minerals,2021,0.002527,True
SAU,MYS,minerals,2021,0.002140,True
SAU,ESP,minerals,2021,0.005819,True
SAU,BMU,minerals,2021,0.003320,True
SAU,SGP,minerals,2021,0.001285,True
SAU,JOR,minerals,2021,0.001638,True
SAU,TUR,minerals,2021,0.001691,True
SAU,LI,minerals,2021,0.001002,True
SAU,PHL,minerals,2021,0.001581,True
SAU,ARE,minerals,2021,0.000932,True
SAU,MAR,minerals,2021,0.000659,True
SAU,PER,minerals,2021,0.001719,True
SAU,IDN,minerals,2021,0.001667,True
SAU,BGD,minerals,2021,0.000641,True
SAU,ZMB,minerals,2021,0.000590,True
SAU,PRT,minerals,2021,0.001049,True
SAU,KOR,minerals,2021,0.000517,True
SAU,AUT,minerals,2021,0.000907,True
SAU,PAK,minerals,2021,0.000526,True
SAU,CYM,minerals,2021,0.001804,True
SAU,FIN,minerals,2021,0.001213,True
SAU,EGY,minerals,2021,0.000559,True
SAU,ITA,minerals,2021,0.001165,True
SAU,DNK,minerals,2021,0.000537,True
SAU,VNM,minerals,2021,0.004240,True
SAU,VGB,minerals,2021,0.000552,True
SAU,ISR,minerals,2021,0.000288,True
SAU,PAN,minerals,2021,0.000240,True
SAU,COL,minerals,2021,0.000465,True
SAU,CZE,minerals,2021,0.000609,True
SAU,THA,minerals,2021,0.000584,True
SAU,MNG,minerals,2021,0.000152,True
SAU,HUN,minerals,2021,0.000355,True
SAU,HKG,minerals,2021,0.000205,True
SAU,SAU,minerals,2021,0.000210,True
SAU,URY,minerals,2021,0.000098,True
SAU,GEO,minerals,2021,0.000159,True
SAU,GRC,minerals,2021,0.000089,True
SAU,ARM,minerals,2021,0.000130,True
SAU,BRB,minerals,2021,0.000053,True
SAU,BGR,minerals,2021,0.000047,True
ISR,ISR,oil_gas,2021,1.000000,False
CHN,CHN,oil_gas,2021,0.979063,False
CHN,BMU,oil_gas,2021,0.003704,False
CHN,HKG,oil_gas,2021,0.004969,False
CHN,USA,oil_gas,2021,0.001658,False
CHN,CYM,oil_gas,2021,0.003077,False
CHN,MNG,oil_gas,2021,0.003678,False
CHN,GBR,oil_gas,2021,0.000777,False
CHN,CHE,oil_gas,2021,0.000531,False
CHN,SGP,oil_gas,2021,0.000635,False
CHN,THA,oil_gas,2021,0.000372,False
CHN,KOR,oil_gas,2021,0.000349,False
CHN,VGB,oil_gas,2021,0.000947,False
CHN,MAR,oil_gas,2021,0.000241,False
CZE,FRA,minerals,2021,0.252046,False
CZE,AUT,minerals,2021,0.447360,False
CZE,CZE,minerals,2021,0.300595,False
DEU,DEU,oil_gas,2021,0.860279,False
DEU,CHE,oil_gas,2021,0.092368,False
DEU,USA,oil_gas,2021,0.010125,False
DEU,NLD,oil_gas,2021,0.021931,False
DEU,ITA,oil_gas,2021,0.006229,False
DEU,GBR,oil_gas,2021,0.004889,False
DEU,KAZ,oil_gas,2021,0.002325,False
DEU,IRN,oil_gas,2021,0.001853,False
URY,GBR,minerals,2021,0.169642,True
URY,JPN,minerals,2021,0.017285,True
URY,LUX,minerals,2021,0.003886,True
URY,CHN,minerals,2021,0.165385,True
URY,AUS,minerals,2021,0.077843,True
URY,BRA,minerals,2021,0.056106,True
URY,IRL,minerals,2021,0.021376,True
URY,CHE,minerals,2021,0.020372,True
URY,CAN,minerals,2021,0.051366,True
URY,BEL,minerals,2021,0.024159,True
URY,USA,minerals,2021,0.100707,True
URY,CHL,minerals,2021,0.021991,True
URY,BHS,minerals,2021,0.013783,True
URY,DEU,minerals,2021,0.019463,True
URY,RUS,minerals,2021,0.031120,True
URY,NOR,minerals,2021,0.012990,True
URY,NLD,minerals,2021,0.012094,True
URY,IRN,minerals,2021,0.032876,True
URY,MEX,minerals,2021,0.030792,True
URY,ZAF,minerals,2021,0.030297,True
URY,IND,minerals,2021,0.015505,True
URY,SWE,minerals,2021,0.009402,True
URY,POL,minerals,2021,0.005104,True
URY,FRA,minerals,2021,0.005508,True
URY,NZL,minerals,2021,0.001852,True
URY,KAZ,minerals,2021,0.002594,True
URY,UKR,minerals,2021,0.002539,True
URY,CYP,minerals,2021,0.002527,True
URY,MYS,minerals,2021,0.002140,True
URY,ESP,minerals,2021,0.005819,True
URY,BMU,minerals,2021,0.003320,True
URY,SGP,minerals,2021,0.001285,True
URY,JOR,minerals,2021,0.001638,True
URY,TUR,minerals,2021,0.001691,True
URY,LI,minerals,2021,0.001002,True
URY,PHL,minerals,2021,0.001581,True
URY,ARE,minerals,2021,0.000932,True
URY,MAR,minerals,2021,0.000659,True
URY,PER,minerals,2021,0.001719,True
URY,IDN,minerals,2021,0.001667,True
URY,BGD,minerals,2021,0.000641,True
URY,ZMB,minerals,2021,0.000590,True
URY,PRT,minerals,2021,0.001049,True
URY,KOR,minerals,2021,0.000517,True
URY,AUT,minerals,2021,0.000907,True
URY,PAK,minerals,2021,0.000526,True
URY,CYM,minerals,2021,0.001804,True
URY,FIN,minerals,2021,0.001213,True
URY,EGY,minerals,2021,0.000559,True
URY,ITA,minerals,2021,0.001165,True
URY,DNK,minerals,2021,0.000537,True
URY,VNM,minerals,2021,0.004240,True
URY,VGB,minerals,2021,0.000552,True
URY,ISR,minerals,2021,0.000288,True
URY,PAN,minerals,2021,0.000240,True
URY,COL,minerals,2021,0.000465,True
URY,CZE,minerals,2021,0.000609,True
URY,THA,minerals,2021,0.000584,True
URY,MNG,minerals,2021,0.000152,True
URY,HUN,minerals,2021,0.000355,True
URY,HKG,minerals,2021,0.000205,True
URY,SAU,minerals,2021,0.000210,True
URY,URY,minerals,2021,0.000098,True
URY,GEO,minerals,2021,0.000159,True
URY,GRC,minerals,2021,0.000089,True
URY,ARM,minerals,2021,0.000130,True
URY,BRB,minerals,2021,0.000053,True
URY,BGR,minerals,2021,0.000047,True
USA,USA,coal,2021,1.000000,False
OMN,OMN,oil_gas,2021,0.967008,False
OMN,IND,oil_gas,2021,0.032992,False
BLR,BLR,oil_gas,2021,1.000000,False
PAK,GBR,minerals,2021,0.169642,True
PAK,JPN,minerals,2021,0.017285,True
PAK,LUX,minerals,2021,0.003886,True
PAK,CHN,minerals,2021,0.165385,True
PAK,AUS,minerals,2021,0.077843,True
PAK,BRA,minerals,2021,0.056106,True
PAK,IRL,minerals,2021,0.021376,True
PAK,CHE,minerals,2021,0.020372,True
PAK,CAN,minerals,2021,0.051366,True
PAK,BEL,minerals,2021,0.024159,True
PAK,USA,minerals,2021,0.100707,True
PAK,CHL,minerals,2021,0.021991,True
PAK,BHS,minerals,2021,0.013783,True
PAK,DEU,minerals,2021,0.019463,True
PAK,RUS,minerals,2021,0.031120,True
PAK,NOR,minerals,2021,0.012990,True
PAK,NLD,minerals,2021,0.012094,True
PAK,IRN,minerals,2021,0.032876,True
PAK,MEX,minerals,2021,0.030792,True
PAK,ZAF,minerals,2021,0.030297,True
PAK,IND,minerals,2021,0.015505,True
PAK,SWE,minerals,2021,0.009402,True
PAK,POL,minerals,2021,0.005104,True
PAK,FRA,minerals,2021,0.005508,True
PAK,NZL,minerals,2021,0.001852,True
PAK,KAZ,minerals,2021,0.002594,True
PAK,UKR,minerals,2021,0.002539,True
PAK,CYP,minerals,2021,0.002527,True
PAK,MYS,minerals,2021,0.002140,True
PAK,ESP,minerals,2021,0.005819,True
PAK,BMU,minerals,2021,0.003320,True
PAK,SGP,minerals,2021,0.001285,True
PAK,JOR,minerals,2021,0.001638,True
PAK,TUR,minerals,2021,0.001691,True
PAK,LI,minerals,2021,0.001002,True
PAK,PHL,minerals,2021,0.001581,True
PAK,ARE,minerals,2021,0.000932,True
PAK,MAR,minerals,2021,0.000659,True
PAK,PER,minerals,2021,0.001719,True
PAK,IDN,minerals,2021,0.001667,True
PAK,BGD,minerals,2021,0.000641,True
PAK,ZMB,minerals,2021,0.000590,True
PAK,PRT,minerals,2021,0.001049,True
PAK,KOR,minerals,2021,0.000517,True
PAK,AUT,minerals,2021,0.000907,True
PAK,PAK,minerals,2021,0.000526,True
PAK,CYM,minerals,2021,0.001804,True
PAK,FIN,minerals,2021,0.001213,True
PAK,EGY,minerals,2021,0.000559,True
PAK,ITA,minerals,2021,0.001165,True
PAK,DNK,minerals,2021,0.000537,True
PAK,VNM,minerals,2021,0.004240,True
PAK,VGB,minerals,2021,0.000552,True
PAK,ISR,minerals,2021,0.000288,True
PAK,PAN,minerals,2021,0.000240,True
PAK,COL,minerals,2021,0.000465,True
PAK,CZE,minerals,2021,0.000609,True
PAK,THA,minerals,2021,0.000584,True
PAK,MNG,minerals,2021,0.000152,True
PAK,HUN,minerals,2021,0.000355,True
PAK,HKG,minerals,2021,0.000205,True
PAK,SAU,minerals,2021,0.000210,True
PAK,URY,minerals,2021,0.000098,True
PAK,GEO,minerals,2021,0.000159,True
PAK,GRC,minerals,2021,0.000089,True
PAK,ARM,minerals,2021,0.000130,True
PAK,BRB,minerals,2021,0.000053,True
PAK,BGR,minerals,2021,0.000047,True
ZAF,ZAF,coal,2021,1.000000,False
MOZ,CHN,oil_gas,2021,0.160942,True
MOZ,SAU,oil_gas,2021,0.069774,True
MOZ,USA,oil_gas,2021,0.195676,True
MOZ,GBR,oil_gas,2021,0.044666,True
MOZ,FRA,oil_gas,2021,0.021857,True
MOZ,JPN,oil_gas,2021,0.028841,True
MOZ,RUS,oil_gas,2021,0.049737,True
MOZ,NOR,oil_gas,2021,0.019852,True
MOZ,ITA,oil_gas,2021,0.016652,True
MOZ,BRA,oil_gas,2021,0.025024,True
MOZ,MEX,oil_gas,2021,0.012477,True
MOZ,THA,oil_gas,2021,0.012037,True
MOZ,IDN,oil_gas,2021,0.008315,True
MOZ,MYS,oil_gas,2021,0.009213,True
MOZ,ESP,oil_gas,2021,0.008949,True
MOZ,CAN,oil_gas,2021,0.071063,True
MOZ,NLD,oil_gas,2021,0.017233,True
MOZ,DZA,oil_gas,2021,0.008675,True
MOZ,AUT,oil_gas,2021,0.008282,True
MOZ,TWN,oil_gas,2021,0.010575,True
MOZ,POL,oil_gas,2021,0.001975,True
MOZ,CHE,oil_gas,2021,0.010191,True
MOZ,KOR,oil_gas,2021,0.017731,True
MOZ,ARE,oil_gas,2021,0.009696,True
MOZ,CHL,oil_gas,2021,0.005011,True
MOZ,IRL,oil_gas,2021,0.005360,True
MOZ,CUW,oil_gas,2021,0.004298,True
MOZ,CYP,oil_gas,2021,0.005498,True
MOZ,PAN,oil_gas,2021,0.003940,True
MOZ,PRT,oil_gas,2021,0.003691,True
MOZ,HUN,oil_gas,2021,0.003966,True
MOZ,FIN,oil_gas,2021,0.005804,True
MOZ,KWT,oil_gas,2021,0.004601,True
MOZ,KAZ,oil_gas,2021,0.006314,True
MOZ,IND,oil_gas,2021,0.010600,True
MOZ,AUS,oil_gas,2021,0.015485,True
MOZ,ZAF,oil_gas,2021,0.002840,True
MOZ,ARG,oil_gas,2021,0.003015,True
MOZ,GRC,oil_gas,2021,0.005017,True
MOZ,DEU,oil_gas,2021,0.011390,True
MOZ,PHL,oil_gas,2021,0.003811,True
MOZ,MLT,oil_gas,2021,0.002669,True
MOZ,LBY,oil_gas,2021,0.001528,True
MOZ,IRN,oil_gas,2021,0.003698,True
MOZ,VNM,oil_gas,2021,0.004718,True
MOZ,DNK,oil_gas,2021,0.003053,True
MOZ,CYM,oil_gas,2021,0.003637,True
MOZ,ISR,oil_gas,2021,0.002016,True
MOZ,UKR,oil_gas,2021,0.002646,True
MOZ,SVN,oil_gas,2021,0.001043,True
MOZ,QAT,oil_gas,2021,0.001014,True
MOZ,VGB,oil_gas,2021,0.001952,True
MOZ,NZL,oil_gas,2021,0.001000,True
MOZ,LUX,oil_gas,2021,0.001518,True
MOZ,PAK,oil_gas,2021,0.001966,True
MOZ,TUR,oil_gas,2021,0.002270,True
MOZ,AZE,oil_gas,2021,0.001031,True
MOZ,COL,oil_gas,2021,0.001563,True
MOZ,HRV,oil_gas,2021,0.000798,True
MOZ,HKG,oil_gas,2021,0.002318,True
MOZ,SWE,oil_gas,2021,0.001550,True
MOZ,BMU,oil_gas,2021,0.003030,True
MOZ,CZE,oil_gas,2021,0.000994,True
MOZ,SGP,oil_gas,2021,0.002412,True
MOZ,CRI,oil_gas,2021,0.000465,True
MOZ,NGA,oil_gas,2021,0.000753,True
MOZ,BGD,oil_gas,2021,0.000396,True
MOZ,BGR,oil_gas,2021,0.001117,True
MOZ,JOR,oil_gas,2021,0.000326,True
MOZ,BEL,oil_gas,2021,0.002078,True
MOZ,LBR,oil_gas,2021,0.000318,True
MOZ,OMN,oil_gas,2021,0.000584,True
MOZ,ROU,oil_gas,2021,0.000505,True
MOZ,BHS,oil_gas,2021,0.000397,True
MOZ,PER,oil_gas,2021,0.000375,True
MOZ,LTU,oil_gas,2021,0.000324,True
MOZ,MNG,oil_gas,2021,0.000620,True
MOZ,MAR,oil_gas,2021,0.000429,True
MOZ,BLR,oil_gas,2021,0.000424,True
MOZ,LI,oil_gas,2021,0.000155,True
MOZ,HND,oil_gas,2021,0.000124,True
MOZ,EGY,oil_gas,2021,0.000255,True
MOZ,EST,oil_gas,2021,0.000218,True
MOZ,SRB,oil_gas,2021,0.000166,True
MOZ,SYC,oil_gas,2021,0.000089,True
MOZ,MKD,oil_gas,2021,0.000095,True
MOZ,MH,oil_gas,2021,0.000091,True
MOZ,SVK,oil_gas,2021,0.000246,True
MOZ,GEO,oil_gas,2021,0.000104,True
MOZ,ALB,oil_gas,2021,0.000063,True
MOZ,KN,oil_gas,2021,0.000061,True
MOZ,BIH,oil_gas,2021,0.000195,True
MOZ,MDA,oil_gas,2021,0.000048,True
MOZ,CIV,oil_gas,2021,0.000045,True
MOZ,ISL,oil_gas,2021,0.000043,True
MOZ,MUS,oil_gas,2021,0.000040,True
MOZ,ECU,oil_gas,2021,0.000036,True
MOZ,BOL,oil_gas,2021,0.000036,True
MOZ,SLE,oil_gas,2021,0.000034,True
MOZ,WS,oil_gas,2021,0.000028,True
MOZ,LAO,oil_gas,2021,0.000027,True
MOZ,KV,oil_gas,2021,0.000046,True
MOZ,LKA,oil_gas,2021,0.000022,True
MOZ,IRQ,oil_gas,2021,0.000019,True
MOZ,LVA,oil_gas,2021,0.000035,True
MOZ,ARM,oil_gas,2021,0.000018,True
MOZ,JAM,oil_gas,2021,0.000015,True
MOZ,UZB,oil_gas,2021,0.000013,True
MOZ,MOZ,oil_gas,2021,0.000012,True
MOZ,BWA,oil_gas,2021,0.000010,True
USA,USA,oil_gas,2021,0.998699,False
USA,RUS,oil_gas,2021,0.000666,False
USA,CYM,oil_gas,2021,0.000635,False
THA,GBR,minerals,2021,0.281820,False
THA,THA,minerals,2021,0.621470,False
THA,USA,minerals,2021,0.096709,False
ZAF,CHN,oil_gas,2021,0.160942,True
ZAF,SAU,oil_gas,2021,0.069774,True
ZAF,USA,oil_gas,2021,0.195676,True
ZAF,GBR,oil_gas,2021,0.044666,True
ZAF,FRA,oil_gas,2021,0.021857,True
ZAF,JPN,oil_gas,2021,0.028841,True
ZAF,RUS,oil_gas,2021,0.049737,True
ZAF,NOR,oil_gas,2021,0.019852,True
ZAF,ITA,oil_gas,2021,0.016652,True
ZAF,BRA,oil_gas,2021,0.025024,True
ZAF,MEX,oil_gas,2021,0.012477,True
ZAF,THA,oil_gas,2021,0.012037,True
ZAF,IDN,oil_gas,2021,0.008315,True
ZAF,MYS,oil_gas,2021,0.009213,True
ZAF,ESP,oil_gas,2021,0.008949,True
ZAF,CAN,oil_gas,2021,0.071063,True
ZAF,NLD,oil_gas,2021,0.017233,True
ZAF,DZA,oil_gas,2021,0.008675,True
ZAF,AUT,oil_gas,2021,0.008282,True
ZAF,TWN,oil_gas,2021,0.010575,True
ZAF,POL,oil_gas,2021,0.001975,True
ZAF,CHE,oil_gas,2021,0.010191,True
ZAF,KOR,oil_gas,2021,0.017731,True
ZAF,ARE,oil_gas,2021,0.009696,True
ZAF,CHL,oil_gas,2021,0.005011,True
ZAF,IRL,oil_gas,2021,0.005360,True
ZAF,CUW,oil_gas,2021,0.004298,True
ZAF,CYP,oil_gas,2021,0.005498,True
ZAF,PAN,oil_gas,2021,0.003940,True
ZAF,PRT,oil_gas,2021,0.003691,True
ZAF,HUN,oil_gas,2021,0.003966,True
ZAF,FIN,oil_gas,2021,0.005804,True
ZAF,KWT,oil_gas,2021,0.004601,True
ZAF,KAZ,oil_gas,2021,0.006314,True
ZAF,IND,oil_gas,2021,0.010600,True
ZAF,AUS,oil_gas,2021,0.015485,True
ZAF,ZAF,oil_gas,2021,0.002840,True
ZAF,ARG,oil_gas,2021,0.003015,True
ZAF,GRC,oil_gas,2021,0.005017,True
ZAF,DEU,oil_gas,2021,0.011390,True
ZAF,PHL,oil_gas,2021,0.003811,True
ZAF,MLT,oil_gas,2021,0.002669,True
ZAF,LBY,oil_gas,2021,0.001528,True
ZAF,IRN,oil_gas,2021,0.003698,True
ZAF,VNM,oil_gas,2021,0.004718,True
ZAF,DNK,oil_gas,2021,0.003053,True
ZAF,CYM,oil_gas,2021,0.003637,True
ZAF,ISR,oil_gas,2021,0.002016,True
ZAF,UKR,oil_gas,2021,0.002646,True
ZAF,SVN,oil_gas,2021,0.001043,True
ZAF,QAT,oil_gas,2021,0.001014,True
ZAF,VGB,oil_gas,2021,0.001952,True
