iso_partner,year,median_positive_misalignment,median_negative_misalignment,avg_positive_misalignment,avg_negative_misalignment,sd_positive_misalignment,sd_negative_misalignment,percentile_2_5_positive_misalignment,percentile_2_5_negative_misalignment,percentile_97_5_positive_misalignment,percentile_97_5_negative_misalignment,gdp_current_usd,gvt_health_expenditure,population,cit,etr_average_corrected,total_avg_positive_misalignment,total_avg_negative_misalignment,loss_incurred_cit_usd,loss_incurred_etr_usd,total_loss_cit,total_loss_etr,loss_inflicted_share,loss_inflicted_cit_usd,loss_inflicted_etr_usd
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHL,2021.0,0.0,-1158.4978691593624,0.0,-1157.9350033524026,0.0,5.193427018802847,0.0,-1167.7606561014775,0.0,-1149.5445385470455,315515014838.539,16460101109.63,19493184.0,0.27,0.2024050233447367,1040528.4419489814,-1130695.7387311675,-312.64245090514873,-234.37186138523083,-170621.33062327662,-170286.03921121365,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2016.0,0.0,-284.546245209251,0.0,-284.51862075343405,0.0,0.15086372620693558,0.0,-284.7435253386879,0.0,-284.27990315803737,11233313730348.7,324820989361.08,1387790000.0,0.25,0.1808331085887769,241480.65761403742,-197399.0220908607,-71.12965518835851,-51.450386642234776,-41860.78933717287,-46025.447648869376,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2017.0,0.0,-527.8657144685799,0.0,-527.8526867900608,0.0,0.10836727852976168,0.0,-528.0067029810065,0.0,-527.5846750607561,12310491333980.9,352140640747.81995,1396215000.0,0.25,0.1786184537797205,729772.2581859297,-628457.57180211,-131.9631716975152,-94.28423073791176,-114705.62143170962,-135171.86524955707,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2018.0,0.0,-144.37106039367364,0.0,-144.34593799008383,0.0,0.06551989541138369,0.0,-144.41450713922947,0.0,-144.18802987490238,13894907857880.6,403567140430.93,1402760000.0,0.25,0.1769036715986376,1341207.2304346426,-1041710.8417332105,-36.086484497520956,-25.535326410795097,-199301.9901608886,-197938.54993975692,0.0,-0.0,-0.0
CHN,2019.0,0.0,-414.17626955064077,0.0,-414.15277654930486,0.0,0.07666361465890244,0.0,-414.2267811372766,0.0,-413.9697719555,14279968506271.7,429507867439.62,1407745000.0,0.25,0.1784010293553301,1473329.4303707627,-1240089.2811487105,-103.53819413732622,-73.885281646764,-243511.33071857743,-213760.43436562293,0.0,-0.0,-0.0
CHN,2019.0,0.0,-414.17626955064077,0.0,-414.15277654930486,0.0,0.07666361465890244,0.0,-414.2267811372766,0.0,-413.9697719555,14279968506271.7,429507867439.62,1407745000.0,0.25,0.1784010293553301,1473329.4303707627,-1240089.2811487105,-103.53819413732622,-73.885281646764,-243511.33071857743,-213760.43436562293,0.0,-0.0,-0.0
