iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
SVK,Slovak Republic,2017,-4110.679450170951,-4.110679450170951,benefits_from_ut,-13370.072689446915
SVK,Slovak Republic,2018,-1763.9828009188777,-1.7639828009188778,benefits_from_ut,-13370.072689446915
SVK,Slovak Republic,2019,-2631.420743220441,-2.631420743220441,benefits_from_ut,-13370.072689446915
SVK,Slovak Republic,2020,-525.7891663916357,-0.5257891663916358,benefits_from_ut,-13370.072689446915
SVK,Slovak Republic,2021,-2995.958846509632,-2.995958846509632,benefits_from_ut,-13370.072689446915
SVK,Slovak Republic,2022,-909.4054710397345,-0.9094054710397345,benefits_from_ut,-13370.072689446915
SVN,Slovenia,2016,-163.97172523673976,-0.16397172523673975,benefits_from_ut,-6093.313191149661
SVN,Slovenia,2017,-1039.8947010263184,-1.0398947010263184,benefits_from_ut,-6093.313191149661
SVN,Slovenia,2018,-886.151572603015,-0.886151572603015,benefits_from_ut,-6093.313191149661
SVN,Slovenia,2019,-1234.2070531580894,-1.2342070531580893,benefits_from_ut,-6093.313191149661
SVN,Slovenia,2020,-768.3325746254101,-0.76833257462541,benefits_from_ut,-6093.313191149661
SVN,Slovenia,2021,-923.617705920385,-0.923617705920385,benefits_from_ut,-6093.313191149661
SVN,Slovenia,2022,-1077.1378585797038,-1.0771378585797038,benefits_from_ut,-6093.313191149661
DNK,Denmark,2016,10029.048406769996,10.029048406769997,loses_under_ut,125212.69510654573
DNK,Denmark,2017,20184.90031846118,20.184900318461178,loses_under_ut,125212.69510654573
DNK,Denmark,2018,14754.02062185741,14.754020621857409,loses_under_ut,125212.69510654573
DNK,Denmark,2019,21995.431882971072,21.995431882971072,loses_under_ut,125212.69510654573
DNK,Denmark,2020,15952.400416518456,15.952400416518456,loses_under_ut,125212.69510654573
DNK,Denmark,2021,34350.96045792779,34.35096045792779,loses_under_ut,125212.69510654573
DNK,Denmark,2022,7945.933002039825,7.9459330020398244,loses_under_ut,125212.69510654573
HRV,Croatia,2016,2774.7219424316545,2.7747219424316545,loses_under_ut,2338.7096757823297
HRV,Croatia,2017,-167.10599144811613,-0.16710599144811614,loses_under_ut,2338.7096757823297
HRV,Croatia,2018,3600.552684025961,3.6005526840259607,loses_under_ut,2338.7096757823297
HRV,Croatia,2019,-1382.9468301314912,-1.3829468301314911,loses_under_ut,2338.7096757823297
HRV,Croatia,2020,-507.9818657934173,-0.5079818657934173,loses_under_ut,2338.7096757823297
HRV,Croatia,2021,-1414.4336617168676,-1.4144336617168676,loses_under_ut,2338.7096757823297
HRV,Croatia,2022,-564.0966015853935,-0.5640966015853935,loses_under_ut,2338.7096757823297
IRL,Ireland,2016,30353.77000751702,30.35377000751702,loses_under_ut,385872.3172786042
IRL,Ireland,2017,38167.03455207836,38.16703455207836,loses_under_ut,385872.3172786042
IRL,Ireland,2018,17416.65138786753,17.416651387867528,loses_under_ut,385872.3172786042
IRL,Ireland,2019,38771.490155846564,38.771490155846564,loses_under_ut,385872.3172786042
IRL,Ireland,2020,55047.7163744998,55.04771637449981,loses_under_ut,385872.3172786042
IRL,Ireland,2021,104395.50099561024,104.39550099561025,loses_under_ut,385872.3172786042
IRL,Ireland,2022,101720.15380518467,101.72015380518468,loses_under_ut,385872.3172786042
LUX,Luxembourg,2016,6871.350681897619,6.871350681897619,loses_under_ut,73800.80119510292
LUX,Luxembourg,2017,39616.22754032876,39.61622754032876,loses_under_ut,73800.80119510292
LUX,Luxembourg,2018,33620.58029076456,33.620580290764565,loses_under_ut,73800.80119510292
LUX,Luxembourg,2019,13974.937057529609,13.974937057529608,loses_under_ut,73800.80119510292
LUX,Luxembourg,2020,4176.229962677471,4.176229962677471,loses_under_ut,73800.80119510292
LUX,Luxembourg,2021,-27301.828221469368,-27.301828221469368,loses_under_ut,73800.80119510292
LUX,Luxembourg,2022,2843.303883374261,2.843303883374261,loses_under_ut,73800.80119510292
MLT,Malta,2016,4221.5046202534895,4.22150462025349,loses_under_ut,41271.323077363435
MLT,Malta,2017,9237.732379113502,9.237732379113503,loses_under_ut,41271.323077363435
MLT,Malta,2018,8283.157212106818,8.283157212106818,loses_under_ut,41271.323077363435
MLT,Malta,2019,12539.367353662572,12.539367353662572,loses_under_ut,41271.323077363435
MLT,Malta,2020,-14527.635863924892,-14.527635863924893,loses_under_ut,41271.323077363435
MLT,Malta,2021,10867.197309274656,10.867197309274657,loses_under_ut,41271.323077363435
MLT,Malta,2022,10650.00006687729,10.65000006687729,loses_under_ut,41271.323077363435
NLD,Netherlands,2016,88016.87607595553,88.01687607595554,loses_under_ut,376386.98247015756
NLD,Netherlands,2017,43374.6275244635,43.374627524463506,loses_under_ut,376386.98247015756
NLD,Netherlands,2018,123052.66655791401,123.05266655791401,loses_under_ut,376386.98247015756
NLD,Netherlands,2019,63021.201426636806,63.02120142663681,loses_under_ut,376386.98247015756
NLD,Netherlands,2020,29566.078807540303,29.566078807540304,loses_under_ut,376386.98247015756
NLD,Netherlands,2021,9887.969521105337,9.887969521105337,loses_under_ut,376386.98247015756
NLD,Netherlands,2022,19467.562556542085,19.467562556542084,loses_under_ut,376386.98247015756
SWE,Sweden,2016,18180.432851435962,18.180432851435963,loses_under_ut,78206.22035667239
SWE,Sweden,2017,25828.22483699159,25.82822483699159,loses_under_ut,78206.22035667239
SWE,Sweden,2018,2105.032008037135,2.105032008037135,loses_under_ut,78206.22035667239
SWE,Sweden,2019,23875.33199702025,23.87533199702025,loses_under_ut,78206.22035667239
SWE,Sweden,2020,18318.56514701183,18.318565147011828,loses_under_ut,78206.22035667239
SWE,Sweden,2021,-5406.3048028989815,-5.4063048028989815,loses_under_ut,78206.22035667239
SWE,Sweden,2022,-4695.061680925395,-4.695061680925395,loses_under_ut,78206.22035667239
