year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2017,disaggregated,ccctb_resource_alpha_30pct,average,loss_etr_gain_etr,226,426375.8131833456,125295.17581850552,35695.239344041074,89599.93647446443,322277.80070245423,27.802081396598687
2018,disaggregated,ccctb_resource_alpha_30pct,average,loss_etr_gain_etr,226,254854.66548811455,65040.086399110805,21221.8113249112,43818.275074199606,261200.5665078636,16.7757197696891
2019,disaggregated,ccctb_resource_alpha_30pct,average,loss_etr_gain_etr,226,331491.8851863394,64020.8960337112,26817.05602128328,37203.84001242792,328586.71265592246,11.322381149168894
2020,disaggregated,ccctb_resource_alpha_30pct,average,loss_etr_gain_etr,226,477254.4687231967,82613.92123577329,34227.59038195296,48386.33085382031,309946.0533616958,15.611210508738184
2021,disaggregated,ccctb_resource_alpha_30pct,average,loss_etr_gain_etr,226,371786.6710228224,47592.21323128513,22317.461915438813,25274.75131584633,441799.10693065193,5.720869716428295
2022,disaggregated,ccctb_resource_alpha_30pct,average,loss_etr_gain_etr,226,406448.3524873403,65255.386496518535,37351.72015665802,27903.66633986052,514942.54741109407,5.418792150725931
2016,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,313875.009412286,115931.5877692233,60004.99471828256,55926.59305094075,262653.883504746,21.292886404221083
2017,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,426233.2719020397,154127.03916951243,79559.01739349798,74568.02177601447,322277.80070245423,23.137808937966547
2018,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,254679.25676960064,65704.80578744347,44442.51452984464,21262.291257598823,261200.5665078636,8.14021636394832
2019,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,331383.1721420313,85921.53574012758,59030.73898971562,26890.79675041198,328586.71265592246,8.183774849888868
2020,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,477012.55747283954,115457.89007331792,72685.04900357914,42772.84106973877,309946.0533616958,13.800092179210433
2021,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,371897.6881611132,86797.3259452697,42048.34768064992,44748.97826461977,441799.10693065193,10.128806863261474
2022,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,406266.965600981,99435.95567628968,65689.37136509432,33746.584311195365,514942.54741109407,6.55346591204367
2016,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,313875.009412286,115931.5877692233,26514.338674626302,89417.24909459698,262653.883504746,34.043756711855835
2017,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,426233.2719020397,154127.03916951243,35692.710054868934,118434.32911464352,322277.80070245423,36.74914277573497
2018,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,254679.25676960064,65704.80578744347,21216.72398801524,44488.08179942823,261200.5665078636,17.032153641247515
2019,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,331383.1721420313,85921.53574012758,26818.55325633068,59102.982483796906,328586.71265592246,17.987027535616217
2020,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,477012.55747283954,115457.89007331792,34201.39487241364,81256.49520090428,309946.0533616958,26.216334849110304
2021,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,371897.6881611132,86797.3259452697,22376.919893925035,64420.40605134466,441799.10693065193,14.58137987170186
2022,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,406266.965600981,99435.95567628968,37356.78355257574,62079.17212371395,514942.54741109407,12.055553077876528
2016,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,313875.009412286,92674.29655678588,26514.338674626302,66159.95788215958,262653.883504746,25.189027095030216
2017,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,426233.2719020397,125209.47344658636,35692.710054868934,89516.76339171745,322277.80070245423,27.776273512045147
2018,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,254679.25676960064,64971.6465781244,21216.72398801524,43754.92259010916,261200.5665078636,16.751465425627966
2019,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,331383.1721420313,63991.1614215736,26818.55325633068,37172.60816524291,328586.71265592246,11.31287624651091
2020,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,477012.55747283954,82536.9909291153,34201.39487241364,48335.59605670166,309946.0533616958,15.59484159661029
2021,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,371897.6881611132,47585.94186948855,22376.919893925035,25209.021975563526,441799.10693065193,5.70599206293111
2022,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,406266.965600981,65216.6632318904,37356.78355257574,27859.879679314658,514942.54741109407,5.410288937937241
2016,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,303552.41664265445,111461.98380127852,57436.74295503749,54025.24084624104,262653.8835363273,20.56898611924346
2017,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,413487.19405737455,148724.87560198669,77894.6394429357,70830.23615905101,322277.8007568122,21.97800654985195
2018,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,246248.20315054173,64426.46565257272,43278.96103850522,21147.504614067497,261200.56660557532,8.096270574328877
2019,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,319936.95074560505,83602.92473525162,57209.103747312256,26393.820987939383,328586.7126665174,8.032528392201442
2020,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,458554.0298924364,110823.5809504351,69979.24535172475,40844.33559871036,309946.0534237217,13.177885360221955
2021,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,373609.9862106334,87268.13907172569,45193.58491211536,42074.55415961033,441799.1069365538,9.523458399759193
2022,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,389850.74642389466,95290.96224897727,63795.13041724912,31495.83183172816,514942.5483789336,6.1163778232889685
2016,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,303552.41664265445,111461.98380127852,23742.19329288288,87719.79050839563,262653.8835363273,33.3974846773066
2017,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,413487.19405737455,148724.87560198669,33252.56230524143,115472.31329674528,322277.8007568122,35.83005501017416
2018,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,246248.20315054173,64426.46565257272,19657.17802905644,44769.28762351628,261200.56660557532,17.139812598921317
2019,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,319936.95074560505,83602.92473525162,25254.85304330845,58348.07169194317,328586.7126665174,17.757282763640116
2020,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,458554.0298924364,110823.5809504351,31329.049632825878,79494.53131760925,309946.0534237217,25.647860471039355
2021,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,373609.9862106334,87268.13907172569,23842.26042665999,63425.878645065706,441799.1069365538,14.35627135710218
2022,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,389850.74642389466,95290.96224897727,35168.33659762071,60122.625651356575,514942.5483789336,11.675598732446131
2016,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,303552.41664265445,109598.6418672696,23742.19329288288,85856.44857438674,262653.8835363273,32.68805601441338
2017,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,413487.19405737455,151384.53849171143,33252.56230524143,118131.97618646995,322277.8007568122,36.65532528429137
2018,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,246248.20315054173,72200.33929901946,19657.17802905644,52543.16126996302,261200.56660557532,20.116021168248675
2019,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,319936.95074560505,66488.9785135149,25254.85304330845,41234.12547020645,328586.7126665174,12.548932711121203
2020,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,458554.0298924364,82876.965018021,31329.049632825878,51547.915385195134,309946.0534237217,16.631253992682687
2021,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,373609.9862106334,49054.86080459902,23842.26042665999,25212.600377939023,441799.1069365538,5.706802024287426
2022,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,389850.74642389466,64693.63507033592,35168.33659762071,29525.298472715203,514942.5483789336,5.733707297185367
2016,disaggregated,double_weighted_sales_resource_alpha_10pct,average,loss_cit_gain_cit,226,303947.5443478068,111574.78182955092,57431.65843744969,54143.12339210125,262653.883504746,20.613867447774822
