iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
LVA,Latvia,2022,-104.1137820131582,-0.1041137820131582,benefits_from_ut,-318.06766945767436
MLT,Malta,2016,103.84495595528436,0.10384495595528437,benefits_from_ut,-19108.327755515435
MLT,Malta,2017,-277.0099845079597,-0.2770099845079597,benefits_from_ut,-19108.327755515435
MLT,Malta,2018,536.7449506072397,0.5367449506072397,benefits_from_ut,-19108.327755515435
MLT,Malta,2019,916.179406109636,0.916179406109636,benefits_from_ut,-19108.327755515435
MLT,Malta,2020,-29722.48972115508,-29.722489721155082,benefits_from_ut,-19108.327755515435
MLT,Malta,2021,3919.9386625968905,3.9199386625968904,benefits_from_ut,-19108.327755515435
MLT,Malta,2022,5414.463974878558,5.414463974878558,benefits_from_ut,-19108.327755515435
POL,Poland,2016,-1423.533582385471,-1.423533582385471,benefits_from_ut,-31677.234450514654
POL,Poland,2017,-2629.707528340324,-2.629707528340324,benefits_from_ut,-31677.234450514654
POL,Poland,2018,-2069.236509071055,-2.069236509071055,benefits_from_ut,-31677.234450514654
POL,Poland,2019,-2200.219141265582,-2.200219141265582,benefits_from_ut,-31677.234450514654
POL,Poland,2020,-5605.637308008899,-5.605637308008899,benefits_from_ut,-31677.234450514654
POL,Poland,2021,-9701.039217466272,-9.701039217466272,benefits_from_ut,-31677.234450514654
POL,Poland,2022,-8047.861163977051,-8.04786116397705,benefits_from_ut,-31677.234450514654
PRT,Portugal,2016,-333.7621291268082,-0.3337621291268082,benefits_from_ut,-4348.6900725370315
PRT,Portugal,2017,-321.66224683174323,-0.3216622468317432,benefits_from_ut,-4348.6900725370315
PRT,Portugal,2018,-455.7522031424952,-0.4557522031424952,benefits_from_ut,-4348.6900725370315
PRT,Portugal,2019,-292.6355417264681,-0.2926355417264681,benefits_from_ut,-4348.6900725370315
PRT,Portugal,2020,-691.4872173161857,-0.6914872173161857,benefits_from_ut,-4348.6900725370315
PRT,Portugal,2021,-1352.9918212870457,-1.3529918212870458,benefits_from_ut,-4348.6900725370315
PRT,Portugal,2022,-900.3989131062851,-0.9003989131062852,benefits_from_ut,-4348.6900725370315
ROU,Romania,2016,-577.8971692557607,-0.5778971692557606,benefits_from_ut,-11359.873422654482
ROU,Romania,2017,-1158.6066371031511,-1.1586066371031511,benefits_from_ut,-11359.873422654482
ROU,Romania,2018,-748.910057945819,-0.748910057945819,benefits_from_ut,-11359.873422654482
ROU,Romania,2019,-792.8909979200129,-0.7928909979200128,benefits_from_ut,-11359.873422654482
ROU,Romania,2020,-2171.1823960958845,-2.1711823960958845,benefits_from_ut,-11359.873422654482
ROU,Romania,2021,-3447.747455639118,-3.447747455639118,benefits_from_ut,-11359.873422654482
ROU,Romania,2022,-2462.6387086947366,-2.4626387086947368,benefits_from_ut,-11359.873422654482
SVK,Slovak Republic,2016,-367.3305971526716,-0.3673305971526716,benefits_from_ut,-5153.278334856102
SVK,Slovak Republic,2017,-545.4236825056616,-0.5454236825056616,benefits_from_ut,-5153.278334856102
SVK,Slovak Republic,2018,-546.7122014724015,-0.5467122014724015,benefits_from_ut,-5153.278334856102
SVK,Slovak Republic,2019,-685.0467045328077,-0.6850467045328077,benefits_from_ut,-5153.278334856102
SVK,Slovak Republic,2020,-1219.1984320411725,-1.2191984320411726,benefits_from_ut,-5153.278334856102
SVK,Slovak Republic,2021,-864.7698763612614,-0.8647698763612613,benefits_from_ut,-5153.278334856102
SVK,Slovak Republic,2022,-924.796840790126,-0.924796840790126,benefits_from_ut,-5153.278334856102
SVN,Slovenia,2016,-43.382511654905095,-0.043382511654905094,benefits_from_ut,-677.7363614078671
SVN,Slovenia,2017,-51.106616473582015,-0.051106616473582014,benefits_from_ut,-677.7363614078671
SVN,Slovenia,2018,-44.22117805821728,-0.044221178058217285,benefits_from_ut,-677.7363614078671
SVN,Slovenia,2019,-42.78838903506251,-0.042788389035062505,benefits_from_ut,-677.7363614078671
SVN,Slovenia,2020,-136.59768340913016,-0.13659768340913014,benefits_from_ut,-677.7363614078671
SVN,Slovenia,2021,-180.53017807416072,-0.18053017807416072,benefits_from_ut,-677.7363614078671
SVN,Slovenia,2022,-179.10980470280933,-0.17910980470280932,benefits_from_ut,-677.7363614078671
SWE,Sweden,2016,610.3143350953228,0.6103143350953228,benefits_from_ut,-14372.326178397545
SWE,Sweden,2017,-1271.9330775181943,-1.2719330775181943,benefits_from_ut,-14372.326178397545
SWE,Sweden,2018,-1323.6801224112808,-1.3236801224112809,benefits_from_ut,-14372.326178397545
SWE,Sweden,2019,1573.3809132701192,1.5733809132701193,benefits_from_ut,-14372.326178397545
SWE,Sweden,2020,1720.0162400976424,1.7200162400976424,benefits_from_ut,-14372.326178397545
SWE,Sweden,2021,-16718.143157831044,-16.718143157831044,benefits_from_ut,-14372.326178397545
SWE,Sweden,2022,1037.7186908998897,1.0377186908998897,benefits_from_ut,-14372.326178397545
BEL,Belgium,2016,2800.8392632414343,2.8008392632414343,loses_under_ut,6579.666474989448
BEL,Belgium,2017,516.3232239310026,0.5163232239310026,loses_under_ut,6579.666474989448
BEL,Belgium,2018,149.69236380212163,0.14969236380212164,loses_under_ut,6579.666474989448
BEL,Belgium,2019,1410.8802485741387,1.4108802485741387,loses_under_ut,6579.666474989448
BEL,Belgium,2020,2664.981345735845,2.664981345735845,loses_under_ut,6579.666474989448
BEL,Belgium,2021,139.8521190497265,0.1398521190497265,loses_under_ut,6579.666474989448
BEL,Belgium,2022,-1102.902089344821,-1.102902089344821,loses_under_ut,6579.666474989448
CYP,Cyprus,2016,1253.5100613803495,1.2535100613803496,loses_under_ut,6126.034004781202
CYP,Cyprus,2017,-122.7352090943874,-0.1227352090943874,loses_under_ut,6126.034004781202
CYP,Cyprus,2018,153.1850445426679,0.1531850445426679,loses_under_ut,6126.034004781202
CYP,Cyprus,2019,426.9809989182827,0.4269809989182827,loses_under_ut,6126.034004781202
CYP,Cyprus,2020,1068.6309475582,1.0686309475581999,loses_under_ut,6126.034004781202
CYP,Cyprus,2021,1757.6542238926534,1.7576542238926534,loses_under_ut,6126.034004781202
CYP,Cyprus,2022,1588.807937583436,1.5888079375834359,loses_under_ut,6126.034004781202
HUN,Hungary,2016,3925.9661636860687,3.9259661636860685,loses_under_ut,2249.6583420996235
HUN,Hungary,2017,939.4889793699792,0.9394889793699792,loses_under_ut,2249.6583420996235
HUN,Hungary,2018,-617.437022799638,-0.6174370227996381,loses_under_ut,2249.6583420996235
HUN,Hungary,2019,1622.028822282173,1.622028822282173,loses_under_ut,2249.6583420996235
HUN,Hungary,2020,935.3025446999892,0.9353025446999892,loses_under_ut,2249.6583420996235
HUN,Hungary,2021,-2767.0233638710915,-2.7670233638710915,loses_under_ut,2249.6583420996235
HUN,Hungary,2022,-1788.6677812678572,-1.7886677812678573,loses_under_ut,2249.6583420996235
IRL,Ireland,2016,23231.82880269772,23.23182880269772,loses_under_ut,340756.583663243
IRL,Ireland,2017,18933.88925767091,18.933889257670913,loses_under_ut,340756.583663243
IRL,Ireland,2018,12532.806571038438,12.532806571038439,loses_under_ut,340756.583663243
IRL,Ireland,2019,26561.512201824225,26.561512201824225,loses_under_ut,340756.583663243
IRL,Ireland,2020,37135.59268803858,37.13559268803858,loses_under_ut,340756.583663243
IRL,Ireland,2021,114236.7767893574,114.2367767893574,loses_under_ut,340756.583663243
IRL,Ireland,2022,108124.17735261572,108.12417735261572,loses_under_ut,340756.583663243
LTU,Lithuania,2016,-15.156784829323382,-0.015156784829323382,loses_under_ut,849.0522931041667
LTU,Lithuania,2017,-21.41874218264976,-0.021418742182649757,loses_under_ut,849.0522931041667
LTU,Lithuania,2018,-2.172552376297474,-0.002172552376297474,loses_under_ut,849.0522931041667
