Country or Area,SNA93 Table Code,Sub Group,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
Belgium,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2010,300,1999 BEF euro / euro,1993,Western calendar year,1.81811E+11,
Belgium,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2010,1000,Euro,2008,Western calendar year,7495900000,
Belgium,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2010,300,1999 BEF euro / euro,1993,Western calendar year,9973700000,
Belgium,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2010,1000,Euro,2008,Western calendar year,4069600000,
Belgium,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2010,300,1999 BEF euro / euro,1993,Western calendar year,7262300000,
Belgium,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2010,1000,Euro,2008,Western calendar year,1.86428E+11,
Belgium,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2010,300,1999 BEF euro / euro,1993,Western calendar year,1.84523E+11,
Belgium,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2010,1000,Euro,2008,Western calendar year,3800200000,
Belgium,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2010,300,1999 BEF euro / euro,1993,Western calendar year,3932000000,
Belgium,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2010,1000,Euro,2008,Western calendar year,54300700000,
Belgium,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2010,300,1999 BEF euro / euro,1993,Western calendar year,54941000000,
Belgium,3.2,,Equals: Total actual individual consumption,P.41,2010,1000,Euro,2008,Western calendar year,2.44529E+11,
Belgium,3.2,,Equals: Total actual individual consumption,P.41,2010,300,1999 BEF euro / euro,1993,Western calendar year,2.43396E+11,
Belgium,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2009,1000,Euro,2008,Western calendar year,22163000000,
Belgium,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2009,300,1999 BEF euro / euro,1993,Western calendar year,24085100000,
Belgium,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2009,1000,Euro,2008,Western calendar year,6962000000,
Belgium,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2009,300,1999 BEF euro / euro,1993,Western calendar year,6390700000,
Belgium,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2009,1000,Euro,2008,Western calendar year,8106000000,
Belgium,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2009,300,1999 BEF euro / euro,1993,Western calendar year,8764000000,
Belgium,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2009,1000,Euro,2008,Western calendar year,38586000000,
Belgium,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2009,300,1999 BEF euro / euro,1993,Western calendar year,41176600000,
Belgium,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2009,1000,Euro,2008,Western calendar year,10794000000,
Belgium,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2009,300,1999 BEF euro / euro,1993,Western calendar year,10224000000,
Belgium,3.2,Individual consumption expenditure of households,Health,6,2009,1000,Euro,2008,Western calendar year,11001000000,
Belgium,3.2,Individual consumption expenditure of households,Health,6,2009,300,1999 BEF euro / euro,1993,Western calendar year,9562300000,
Belgium,3.2,Individual consumption expenditure of households,Transport,7,2009,1000,Euro,2008,Western calendar year,20270000000,
Belgium,3.2,Individual consumption expenditure of households,Transport,7,2009,300,1999 BEF euro / euro,1993,Western calendar year,20030100000,
Belgium,3.2,Individual consumption expenditure of households,Communication,8,2009,1000,Euro,2008,Western calendar year,4303000000,
Belgium,3.2,Individual consumption expenditure of households,Communication,8,2009,300,1999 BEF euro / euro,1993,Western calendar year,4081500000,
Belgium,3.2,Individual consumption expenditure of households,Recreation and culture,9,2009,1000,Euro,2008,Western calendar year,16132000000,
Belgium,3.2,Individual consumption expenditure of households,Recreation and culture,9,2009,300,1999 BEF euro / euro,1993,Western calendar year,16355900000,
Belgium,3.2,Individual consumption expenditure of households,Education,10,2009,1000,Euro,2008,Western calendar year,682000000,
Belgium,3.2,Individual consumption expenditure of households,Education,10,2009,300,1999 BEF euro / euro,1993,Western calendar year,904500000,
Belgium,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2009,1000,Euro,2008,Western calendar year,9494000000,
Belgium,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2009,300,1999 BEF euro / euro,1993,Western calendar year,10343800000,
Belgium,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2009,1000,Euro,2008,Western calendar year,22915000000,
Belgium,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2009,300,1999 BEF euro / euro,1993,Western calendar year,21871700000,
Belgium,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2009,1000,Euro,2008,Western calendar year,1.71409E+11,
Belgium,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2009,300,1999 BEF euro / euro,1993,Western calendar year,1.7379E+11,
Belgium,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2009,1000,Euro,2008,Western calendar year,6920600000,
Belgium,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2009,300,1999 BEF euro / euro,1993,Western calendar year,9035500000,
Belgium,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2009,1000,Euro,2008,Western calendar year,3891400000,
Belgium,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2009,300,1999 BEF euro / euro,1993,Western calendar year,6675700000,
Belgium,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2009,1000,Euro,2008,Western calendar year,1.76512E+11,
Belgium,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2009,300,1999 BEF euro / euro,1993,Western calendar year,1.7615E+11,
Belgium,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2009,1000,Euro,2008,Western calendar year,3587900000,
Belgium,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2009,300,1999 BEF euro / euro,1993,Western calendar year,3660000000,
Belgium,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2009,1000,Euro,2008,Western calendar year,52555000000,
Belgium,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2009,300,1999 BEF euro / euro,1993,Western calendar year,53200000000,
Belgium,3.2,,Equals: Total actual individual consumption,P.41,2009,1000,Euro,2008,Western calendar year,2.32655E+11,
Belgium,3.2,,Equals: Total actual individual consumption,P.41,2009,300,1999 BEF euro / euro,1993,Western calendar year,2.3301E+11,
Belgium,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2008,1000,Euro,2008,Western calendar year,21626000000,
Belgium,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2008,300,1999 BEF euro / euro,1993,Western calendar year,23173700000,
Belgium,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2008,1000,Euro,2008,Western calendar year,6670000000,
Belgium,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2008,300,1999 BEF euro / euro,1993,Western calendar year,6110500000,
Belgium,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2008,1000,Euro,2008,Western calendar year,8123000000,
Belgium,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2008,300,1999 BEF euro / euro,1993,Western calendar year,8620600000,
Belgium,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2008,1000,Euro,2008,Western calendar year,38632000000,
Belgium,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2008,300,1999 BEF euro / euro,1993,Western calendar year,41517300000,
Belgium,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2008,1000,Euro,2008,Western calendar year,10463000000,
Belgium,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2008,300,1999 BEF euro / euro,1993,Western calendar year,10081800000,
Belgium,3.2,Individual consumption expenditure of households,Health,6,2008,1000,Euro,2008,Western calendar year,10462000000,
Belgium,3.2,Individual consumption expenditure of households,Health,6,2008,300,1999 BEF euro / euro,1993,Western calendar year,9519700000,
Belgium,3.2,Individual consumption expenditure of households,Transport,7,2008,1000,Euro,2008,Western calendar year,21290000000,
Belgium,3.2,Individual consumption expenditure of households,Transport,7,2008,300,1999 BEF euro / euro,1993,Western calendar year,20961900000,
Belgium,3.2,Individual consumption expenditure of households,Communication,8,2008,1000,Euro,2008,Western calendar year,4189000000,
Belgium,3.2,Individual consumption expenditure of households,Communication,8,2008,300,1999 BEF euro / euro,1993,Western calendar year,4066500000,
Belgium,3.2,Individual consumption expenditure of households,Recreation and culture,9,2008,1000,Euro,2008,Western calendar year,16083000000,
Belgium,3.2,Individual consumption expenditure of households,Recreation and culture,9,2008,300,1999 BEF euro / euro,1993,Western calendar year,16530100000,
Belgium,3.2,Individual consumption expenditure of households,Education,10,2008,1000,Euro,2008,Western calendar year,692000000,
