iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
MLT,Malta,2020,-28918.992499820357,-28.918992499820355,benefits_from_ut,-18933.43928357109
MLT,Malta,2021,3591.1102014599533,3.591110201459953,benefits_from_ut,-18933.43928357109
MLT,Malta,2022,5141.940938276136,5.141940938276136,benefits_from_ut,-18933.43928357109
POL,Poland,2016,-1499.1138100547823,-1.4991138100547823,benefits_from_ut,-30319.84282490425
POL,Poland,2017,-2670.797552305032,-2.670797552305032,benefits_from_ut,-30319.84282490425
POL,Poland,2018,-1975.352442367062,-1.9753524423670619,benefits_from_ut,-30319.84282490425
POL,Poland,2019,-2190.4025187469097,-2.1904025187469096,benefits_from_ut,-30319.84282490425
POL,Poland,2020,-5454.107002454237,-5.454107002454237,benefits_from_ut,-30319.84282490425
POL,Poland,2021,-8887.269801075032,-8.887269801075032,benefits_from_ut,-30319.84282490425
POL,Poland,2022,-7642.799697901198,-7.642799697901197,benefits_from_ut,-30319.84282490425
PRT,Portugal,2016,-351.482688232037,-0.351482688232037,benefits_from_ut,-4171.948030201859
PRT,Portugal,2017,-326.68866015252235,-0.32668866015252235,benefits_from_ut,-4171.948030201859
PRT,Portugal,2018,-435.07391744662175,-0.43507391744662177,benefits_from_ut,-4171.948030201859
PRT,Portugal,2019,-291.3299332094506,-0.2913299332094506,benefits_from_ut,-4171.948030201859
PRT,Portugal,2020,-672.7953986999373,-0.6727953986999373,benefits_from_ut,-4171.948030201859
PRT,Portugal,2021,-1239.4967750065111,-1.2394967750065111,benefits_from_ut,-4171.948030201859
PRT,Portugal,2022,-855.0806574547789,-0.8550806574547789,benefits_from_ut,-4171.948030201859
ROU,Romania,2016,-608.5798483404927,-0.6085798483404927,benefits_from_ut,-10899.286237992139
ROU,Romania,2017,-1176.7081312973976,-1.1767081312973975,benefits_from_ut,-10899.286237992139
ROU,Romania,2018,-714.9302403910553,-0.7149302403910553,benefits_from_ut,-10899.286237992139
ROU,Romania,2019,-789.3531132899807,-0.7893531132899807,benefits_from_ut,-10899.286237992139
ROU,Romania,2020,-2112.4908734887904,-2.1124908734887904,benefits_from_ut,-10899.286237992139
ROU,Romania,2021,-3158.5338377067137,-3.1585338377067136,benefits_from_ut,-10899.286237992139
ROU,Romania,2022,-2338.690193477709,-2.3386901934777087,benefits_from_ut,-10899.286237992139
SVK,Slovak Republic,2016,-386.8333546914237,-0.3868333546914237,benefits_from_ut,-5001.398428813443
SVK,Slovak Republic,2017,-553.9462120666877,-0.5539462120666877,benefits_from_ut,-5001.398428813443
SVK,Slovak Republic,2018,-521.907096133737,-0.521907096133737,benefits_from_ut,-5001.398428813443
SVK,Slovak Republic,2019,-681.990004959592,-0.681990004959592,benefits_from_ut,-5001.398428813443
SVK,Slovak Republic,2020,-1186.2411749381104,-1.1862411749381103,benefits_from_ut,-5001.398428813443
SVK,Slovak Republic,2021,-792.2299644397507,-0.7922299644397507,benefits_from_ut,-5001.398428813443
SVK,Slovak Republic,2022,-878.2506215841422,-0.8782506215841422,benefits_from_ut,-5001.398428813443
SVN,Slovenia,2016,-45.68580072329655,-0.04568580072329655,benefits_from_ut,-650.7901562919691
SVN,Slovenia,2017,-51.90530070712209,-0.051905300707122085,benefits_from_ut,-650.7901562919691
SVN,Slovenia,2018,-42.21485803286259,-0.04221485803286259,benefits_from_ut,-650.7901562919691
SVN,Slovenia,2019,-42.59753570891444,-0.04259753570891444,benefits_from_ut,-650.7901562919691
SVN,Slovenia,2020,-132.9052394692166,-0.13290523946921662,benefits_from_ut,-650.7901562919691
SVN,Slovenia,2021,-165.3864742755785,-0.1653864742755785,benefits_from_ut,-650.7901562919691
SVN,Slovenia,2022,-170.09494737497832,-0.17009494737497832,benefits_from_ut,-650.7901562919691
SWE,Sweden,2016,642.7185705981643,0.6427185705981643,benefits_from_ut,-13003.088123281641
SWE,Sweden,2017,-1291.8096639489947,-1.2918096639489947,benefits_from_ut,-13003.088123281641
SWE,Sweden,2018,-1263.6235278591284,-1.2636235278591283,benefits_from_ut,-13003.088123281641
SWE,Sweden,2019,1566.3568753435693,1.5663568753435693,benefits_from_ut,-13003.088123281641
SWE,Sweden,2020,1673.513536773674,1.6735135367736742,benefits_from_ut,-13003.088123281641
SWE,Sweden,2021,-15315.728730037394,-15.315728730037394,benefits_from_ut,-13003.088123281641
SWE,Sweden,2022,985.4848158484674,0.9854848158484674,benefits_from_ut,-13003.088123281641
BEL,Belgium,2016,2949.546376732715,2.949546376732715,loses_under_ut,6695.031364139175
BEL,Belgium,2017,524.3731978118439,0.5243731978118439,loses_under_ut,6695.031364139175
BEL,Belgium,2018,142.89097528975677,0.14289097528975678,loses_under_ut,6695.031364139175
BEL,Belgium,2019,1404.5786115406738,1.4045786115406738,loses_under_ut,6695.031364139175
BEL,Belgium,2020,2592.927583783945,2.592927583783945,loses_under_ut,6695.031364139175
BEL,Belgium,2021,128.11082560337638,0.1281108256033764,loses_under_ut,6695.031364139175
BEL,Belgium,2022,-1047.3962066231363,-1.0473962066231364,loses_under_ut,6695.031364139175
CYP,Cyprus,2016,1320.0627031413674,1.3200627031413674,loses_under_ut,5925.512743757321
CYP,Cyprus,2017,-124.65266013133927,-0.12465266013133927,loses_under_ut,5925.512743757321
CYP,Cyprus,2018,146.23434202639098,0.146234342026391,loses_under_ut,5925.512743757321
CYP,Cyprus,2019,425.0753975126939,0.4250753975126939,loses_under_ut,5925.512743757321
CYP,Cyprus,2020,1039.7421794943032,1.0397421794943031,loses_under_ut,5925.512743757321
CYP,Cyprus,2021,1610.2113979685098,1.6102113979685098,loses_under_ut,5925.512743757321
CYP,Cyprus,2022,1508.8393837453946,1.5088393837453946,loses_under_ut,5925.512743757321
HUN,Hungary,2016,4134.407293140657,4.134407293140657,loses_under_ut,2790.3992049473773
HUN,Hungary,2017,954.162286088364,0.954162286088364,loses_under_ut,2790.3992049473773
HUN,Hungary,2018,-589.4228094356966,-0.5894228094356967,loses_under_ut,2790.3992049473773
HUN,Hungary,2019,1614.7893143776073,1.6147893143776073,loses_under_ut,2790.3992049473773
HUN,Hungary,2020,910.016179193298,0.9100161791932979,loses_under_ut,2790.3992049473773
HUN,Hungary,2021,-2534.911710415972,-2.534911710415972,loses_under_ut,2790.3992049473773
