iso3,year,commodity,sub_commodity,bgs_commodity_code,hs_code,production,unit,source
IDN,2016,"lead, mine",,891,2607,5300.0,tonnes (metal content),BGS_WMS
IDN,2016,natural gas,,905,,74704.0,million cubic metres,BGS_WMS
IDN,2016,"nickel, smelter/refinery",,907,,116300.0,tonnes (metric),BGS_WMS
IDN,2016,"iron, pig",,913,,2640000.0,tonnes (metric),BGS_WMS
IDN,2016,"aluminium, primary",,922,,245483.0,tonnes (metric),BGS_WMS
IDN,2016,"copper, refined",,928,,253460.0,tonnes (metric),BGS_WMS
IDN,2016,"lead, refined",,929,,48000.0,tonnes (metric),BGS_WMS
IDN,2016,"steel, crude",,946,,4745908.0,tonnes (metric),BGS_WMS
IDN,2016,"tin, mine",,971,2609,69500.0,tonnes (metal content),BGS_WMS
IDN,2016,"zinc, mine",,982,2608,8500.0,tonnes (metal content),BGS_WMS
IDN,2016,zirconium minerals,,9961,2615,35000.0,tonnes (metric),BGS_WMS
IRN,2016,barytes,,1043,,399750.0,tonnes (metric),BGS_WMS
IRN,2016,"copper, mine",,19941,2603,282000.0,tonnes (metal content),BGS_WMS
IRN,2016,"silver, mine",,1995,7106,50000.0,kilograms (metal content),BGS_WMS
IRN,2016,bauxite,,589,2606,868255.0,tonnes (metric),BGS_WMS
IRN,2016,bentonite and fuller's earth,Bentonite,596,,842421.0,tonnes (metric),BGS_WMS
IRN,2016,chromium ores and concentrates,,607,2610,342332.0,tonnes (metric),BGS_WMS
IRN,2016,coal,Bituminous,610,,1340000.0,tonnes (metric),BGS_WMS
IRN,2016,"petroleum, crude",,634,,216100000.0,tonnes (metric),BGS_WMS
IRN,2016,diatomite,,642,,15000.0,tonnes (metric),BGS_WMS
IRN,2016,feldspar,,643,,784412.0,tonnes (metric),BGS_WMS
IRN,2016,fluorspar,,644,,122427.0,tonnes (metric),BGS_WMS
IRN,2016,gypsum and plaster,,653,,16376605.0,tonnes (metric),BGS_WMS
IRN,2016,iodine,,659,,348000.0,kilograms,BGS_WMS
IRN,2016,iron ore,,662,2601,65001032.0,tonnes (metric),BGS_WMS
IRN,2016,kaolin,,697,,1141502.0,tonnes (metric),BGS_WMS
IRN,2016,magnesite,,712,,155916.0,tonnes (metric),BGS_WMS
IRN,2016,mica,,716,,1500.0,tonnes (metric),BGS_WMS
IRN,2016,phosphate rock,,738,2510,64805.0,tonnes (metric),BGS_WMS
IRN,2016,salt,,760,,2796224.0,tonnes (metric),BGS_WMS
IRN,2016,talc,,774,,118960.0,tonnes (metric),BGS_WMS
IRN,2016,alumina,,820,,235081.0,tonnes (Al2O3 content),BGS_WMS
IRN,2016,"antimony, mine",,821,2617,1765.0,tonnes (metal content),BGS_WMS
IRN,2016,"copper, smelter",,850,,153400.0,tonnes (metric),BGS_WMS
IRN,2016,ferro-alloys,Ferro-chrome,861,,8000.0,tonnes (metric),BGS_WMS
IRN,2016,ferro-alloys,Ferro-silicon,872,,50000.0,tonnes (metric),BGS_WMS
IRN,2016,"gold, mine",,883,7108,4537.0,kilograms,BGS_WMS
IRN,2016,"lead, mine",,891,2607,47000.0,tonnes (metal content),BGS_WMS
IRN,2016,manganese ore,,898,2602,78955.0,tonnes (metric),BGS_WMS
IRN,2016,"molybdenum, mine",,903,2613,6975.0,tonnes (metal content),BGS_WMS
IRN,2016,natural gas,,905,,199300.0,million cubic metres,BGS_WMS
IRN,2016,perlite,,908,,524823.0,tonnes (metric),BGS_WMS
IRN,2016,"iron, pig",,913,,18264000.0,tonnes (metric),BGS_WMS
IRN,2016,"aluminium, primary",,922,,341207.0,tonnes (metric),BGS_WMS
IRN,2016,"copper, refined",,928,,193028.0,tonnes (metric),BGS_WMS
IRN,2016,"lead, refined",,929,,130000.0,tonnes (metric),BGS_WMS
IRN,2016,"zinc, slab",,945,,135000.0,tonnes (metric),BGS_WMS
IRN,2016,"steel, crude",,946,,15143286.0,tonnes (metric),BGS_WMS
IRN,2016,strontium minerals,,947,,196689.0,tonnes (metric),BGS_WMS
IRN,2016,"zinc, mine",,982,2608,135000.0,tonnes (metal content),BGS_WMS
IRQ,2016,bentonite and fuller's earth,Bentonite,596,,6300.0,tonnes (metric),BGS_WMS
IRQ,2016,"petroleum, crude",,634,,217600000.0,tonnes (metric),BGS_WMS
IRQ,2016,gypsum and plaster,,653,,1000000.0,tonnes (metric),BGS_WMS
IRQ,2016,phosphate rock,,738,2510,40000.0,tonnes (metric),BGS_WMS
IRQ,2016,salt,,760,,182000.0,tonnes (metric),BGS_WMS
IRQ,2016,natural gas,,905,,9900.0,million cubic metres,BGS_WMS
ISR,2016,bromine,,601,,161986000.0,kilograms,BGS_WMS
ISR,2016,"petroleum, crude",,634,,92837.0,tonnes (metric),BGS_WMS
ISR,2016,gypsum and plaster,,653,,147000.0,tonnes (metric),BGS_WMS
ISR,2016,magnesite,,712,,107274.0,tonnes (metric),BGS_WMS
ISR,2016,phosphate rock,,738,2510,3591200.0,tonnes (metric),BGS_WMS
ISR,2016,potash,Chloride,748,,2306675.0,tonnes (K2O content),BGS_WMS
ISR,2016,salt,,760,,389236.0,tonnes (metric),BGS_WMS
ISR,2016,natural gas,,905,,9390.0,million cubic metres,BGS_WMS
ISR,2016,"magnesium metal, primary",,923,,22548.0,tonnes (metric),BGS_WMS
ISR,2016,"lead, refined",,929,,24128.0,tonnes (metric),BGS_WMS
ISR,2016,"steel, crude",,946,,300000.0,tonnes (metric),BGS_WMS
TCD,2016,"petroleum, crude",,634,,6100000.0,tonnes (metric),BGS_WMS
JOR,2016,bromine,,601,,80690000.0,kilograms,BGS_WMS
JOR,2016,"petroleum, crude",,634,,400.0,tonnes (metric),BGS_WMS
JOR,2016,gypsum and plaster,,653,,1906979.0,tonnes (metric),BGS_WMS
JOR,2016,kaolin,,697,,110000.0,tonnes (metric),BGS_WMS
JOR,2016,phosphate rock,,738,2510,7991157.0,tonnes (metric),BGS_WMS
JOR,2016,salt,,760,,41309.0,tonnes (metric),BGS_WMS
JOR,2016,natural gas,,905,,116.0,million cubic metres,BGS_WMS
JOR,2016,potash,,918,,1222100.0,tonnes (K2O content),BGS_WMS
JOR,2016,"steel, crude",,946,,330000.0,tonnes (metric),BGS_WMS
KWT,2016,"petroleum, crude",,634,,152600000.0,tonnes (metric),BGS_WMS
KWT,2016,salt,,760,,66664.0,tonnes (metric),BGS_WMS
KWT,2016,natural gas,,905,,16400.0,million cubic metres,BGS_WMS
LAO,2016,barytes,,1043,,82000.0,tonnes (metric),BGS_WMS
LAO,2016,"copper, mine",,19941,2603,177939.0,tonnes (metal content),BGS_WMS
LAO,2016,"silver, mine",,1995,7106,51302.0,kilograms (metal content),BGS_WMS
LAO,2016,coal,Anthracite,609,,138809.0,tonnes (metric),BGS_WMS
LAO,2016,coal,Lignite,614,,13097121.0,tonnes (metric),BGS_WMS
LAO,2016,gypsum and plaster,,653,,469436.0,tonnes (metric),BGS_WMS
LAO,2016,iron ore,,662,2601,115065.0,tonnes (metric),BGS_WMS
LAO,2016,phosphate rock,Guano,739,2510,181000.0,tonnes (metric),BGS_WMS
LAO,2016,salt,,760,,118.0,tonnes (metric),BGS_WMS
LAO,2016,"antimony, mine",,821,2617,242.0,tonnes (metal content),BGS_WMS
LAO,2016,"gold, mine",,883,7108,6729.0,kilograms,BGS_WMS
LAO,2016,"lead, mine",,891,2607,200.0,tonnes (metal content),BGS_WMS
LAO,2016,potash,,918,,320257.0,tonnes (K2O content),BGS_WMS
LAO,2016,"copper, refined",,928,,78492.0,tonnes (metric),BGS_WMS
LAO,2016,"tin, mine",,971,2609,1005.0,tonnes (metal content),BGS_WMS
LAO,2016,"zinc, mine",,982,2608,700.0,tonnes (metal content),BGS_WMS
LBN,2016,salt,,760,,15000.0,tonnes (metric),BGS_WMS
LBN,2016,"lead, refined",,929,,11300.0,tonnes (metric),BGS_WMS
MYS,2016,barytes,,1043,,16600.0,tonnes (metric),BGS_WMS
MYS,2016,"silver, mine",,1995,7106,1075.0,kilograms (metal content),BGS_WMS
MYS,2016,"tin, smelter",,19961,,26802.0,tonnes (metric),BGS_WMS
MYS,2016,rare earth oxides,,20238,,1221.0,tonnes (metric),BGS_WMS
MYS,2016,tantalum and niobium minerals,Struverite (Ta content),20308,2615,8.0,tonnes (metric),BGS_WMS
MYS,2016,bauxite,,589,2606,342924.0,tonnes (metric),BGS_WMS
MYS,2016,coal,Coal,613,,2414765.0,tonnes (metric),BGS_WMS
MYS,2016,"petroleum, crude",,634,,31860000.0,tonnes (metric),BGS_WMS
MYS,2016,feldspar,,643,,441857.0,tonnes (metric),BGS_WMS
MYS,2016,iron ore,,662,2601,1914232.0,tonnes (metric),BGS_WMS
MYS,2016,kaolin,,697,,392932.0,tonnes (metric),BGS_WMS
MYS,2016,mica,,716,,4716.0,tonnes (metric),BGS_WMS
MYS,2016,titanium minerals,Ilmenite,791,2614,4316.0,tonnes (metric),BGS_WMS
MYS,2016,titanium minerals,Rutile,796,2614,3810.0,tonnes (metric),BGS_WMS
MYS,2016,"gold, mine",,883,7108,2249.0,kilograms,BGS_WMS
MYS,2016,manganese ore,,898,2602,700717.0,tonnes (metric),BGS_WMS
MYS,2016,natural gas,,905,,67510.0,million cubic metres,BGS_WMS
MYS,2016,"iron, pig",,913,,1178000.0,tonnes (metric),BGS_WMS
MYS,2016,"aluminium, primary",,922,,620000.0,tonnes (metric),BGS_WMS
MYS,2016,"magnesium metal, primary",,923,,400.0,tonnes (metric),BGS_WMS
MYS,2016,"lead, refined",,929,,28000.0,tonnes (metric),BGS_WMS
MYS,2016,"steel, crude",,946,,3781668.0,tonnes (metric),BGS_WMS
MYS,2016,tantalum and niobium minerals,Struverite,967,2615,77.0,tonnes (metric),BGS_WMS
MYS,2016,"tin, mine",,971,2609,4158.0,tonnes (metal content),BGS_WMS
MYS,2016,zirconium minerals,,9961,2615,653.0,tonnes (metric),BGS_WMS
MNG,2016,"copper, mine",,19941,2603,351100.0,tonnes (metal content),BGS_WMS
MNG,2016,"silver, mine",,1995,7106,79480.0,kilograms (metal content),BGS_WMS
MNG,2016,coal,Coal,613,,35522300.0,tonnes (metric),BGS_WMS
MNG,2016,"petroleum, crude",,634,,1134773.0,tonnes (metric),BGS_WMS
MNG,2016,fluorspar,,644,,167700.0,tonnes (metric),BGS_WMS
MNG,2016,gypsum and plaster,,653,,56000.0,tonnes (metric),BGS_WMS
MNG,2016,iron ore,,662,2601,4936200.0,tonnes (metric),BGS_WMS
MNG,2016,salt,,760,,478.0,tonnes (metric),BGS_WMS
MNG,2016,"gold, mine",,883,7108,18436.0,kilograms,BGS_WMS
MNG,2016,"lead, mine",,891,2607,4700.0,tonnes (metal content),BGS_WMS
MNG,2016,"molybdenum, mine",,903,2613,2431.0,tonnes (metal content),BGS_WMS
MNG,2016,"copper, refined",,928,,15010.0,tonnes (metric),BGS_WMS
MNG,2016,"steel, crude",,946,,20300.0,tonnes (metric),BGS_WMS
MNG,2016,"tin, mine",,971,2609,25.0,tonnes (metal content),BGS_WMS
MNG,2016,"tungsten, mine",,976,2611,710.0,tonnes (metal content),BGS_WMS
MNG,2016,"zinc, mine",,982,2608,50100.0,tonnes (metal content),BGS_WMS
NPL,2016,sillimanite minerals,Kyanite,1024,,1.0,tonnes (metric),BGS_WMS
NPL,2016,talc,,774,,1593.0,tonnes (metric),BGS_WMS
NPL,2016,coal,Sub-bituminous,847,,1722.0,tonnes (metric),BGS_WMS
OMN,2016,chromium ores and concentrates,,607,2610,450800.0,tonnes (metric),BGS_WMS
OMN,2016,"petroleum, crude",,634,,49816773.0,tonnes (metric),BGS_WMS
OMN,2016,gypsum and plaster,,653,,5482900.0,tonnes (metric),BGS_WMS
OMN,2016,kaolin,,697,,173800.0,tonnes (metric),BGS_WMS
OMN,2016,salt,,760,,4500.0,tonnes (metric),BGS_WMS
OMN,2016,"copper, smelter",,850,,3481.0,tonnes (metric),BGS_WMS
OMN,2016,manganese ore,,898,2602,21300.0,tonnes (metric),BGS_WMS
OMN,2016,natural gas,,905,,31742.0,million cubic metres,BGS_WMS
OMN,2016,"iron, pig",,913,,1439000.0,tonnes (metric),BGS_WMS
OMN,2016,"aluminium, primary",,922,,386000.0,tonnes (metric),BGS_WMS
OMN,2016,"copper, refined",,928,,3481.0,tonnes (metric),BGS_WMS
PAK,2016,barytes,,1043,,157858.0,tonnes (metric),BGS_WMS
PAK,2016,"copper, mine",,19941,2603,14000.0,tonnes (metal content),BGS_WMS
PAK,2016,bauxite,,589,2606,57024.0,tonnes (metric),BGS_WMS
PAK,2016,bentonite and fuller's earth,Bentonite,596,,42038.0,tonnes (metric),BGS_WMS
PAK,2016,bentonite and fuller's earth,Fuller's earth,597,,13740.0,tonnes (metric),BGS_WMS
PAK,2016,chromium ores and concentrates,,607,2610,230000.0,tonnes (metric),BGS_WMS
PAK,2016,coal,Coal,613,,3749312.0,tonnes (metric),BGS_WMS
PAK,2016,"petroleum, crude",,634,,4246335.0,tonnes (metric),BGS_WMS
PAK,2016,feldspar,,643,,316289.0,tonnes (metric),BGS_WMS
PAK,2016,fluorspar,,644,,9494.0,tonnes (metric),BGS_WMS
PAK,2016,graphite,,652,,360.0,tonnes (metric),BGS_WMS
PAK,2016,gypsum and plaster,,653,,1871716.0,tonnes (metric),BGS_WMS
PAK,2016,iron ore,,662,2601,432156.0,tonnes (metric),BGS_WMS
PAK,2016,kaolin,,697,,20726.0,tonnes (metric),BGS_WMS
PAK,2016,magnesite,,712,,35228.0,tonnes (metric),BGS_WMS
PAK,2016,phosphate rock,,738,2510,115140.0,tonnes (metric),BGS_WMS
PAK,2016,talc,,774,,125985.0,tonnes (metric),BGS_WMS
PAK,2016,"antimony, mine",,821,2617,21.0,tonnes (metal content),BGS_WMS
PAK,2016,"copper, smelter",,850,,14000.0,tonnes (metric),BGS_WMS
PAK,2016,"lead, mine",,891,2607,1196.0,tonnes (metal content),BGS_WMS
PAK,2016,natural gas,,905,,41958.0,million cubic metres,BGS_WMS
PAK,2016,"lead, refined",,929,,100.0,tonnes (metric),BGS_WMS
PAK,2016,salt,Rock salt,935,,3552948.0,tonnes (metric),BGS_WMS
PAK,2016,salt,Sea salt,938,,254089.0,tonnes (metric),BGS_WMS
PAK,2016,"steel, crude",,946,,3553000.0,tonnes (metric),BGS_WMS
PAK,2016,uranium,,977,2617,45.0,tonnes (metal content),BGS_WMS
PAK,2016,"zinc, mine",,982,2608,7702.0,tonnes (metal content),BGS_WMS
PHL,2016,"copper, mine",,19941,2603,83649.0,tonnes (metal content),BGS_WMS
PHL,2016,"nickel, mine",,19951,2604,300506.0,tonnes (metal content),BGS_WMS
PHL,2016,"silver, mine",,1995,7106,35186.0,kilograms (metal content),BGS_WMS
PHL,2016,bentonite and fuller's earth,Bentonite,596,,3361.0,tonnes (metric),BGS_WMS
PHL,2016,chromium ores and concentrates,,607,2610,25745.0,tonnes (metric),BGS_WMS
PHL,2016,coal,Bituminous,610,,11211254.0,tonnes (metric),BGS_WMS
PHL,2016,"petroleum, crude",,634,,844200.0,tonnes (metric),BGS_WMS
PHL,2016,feldspar,,643,,46630.0,tonnes (metric),BGS_WMS
PHL,2016,iron ore,,662,2601,17088.0,tonnes (metric),BGS_WMS
PHL,2016,kaolin,,697,,10059.0,tonnes (metric),BGS_WMS
PHL,2016,magnesite,,712,,10310.0,tonnes (metric),BGS_WMS
PHL,2016,phosphate rock,,738,2510,8019.0,tonnes (metric),BGS_WMS
PHL,2016,phosphate rock,Guano,739,2510,670.0,tonnes (metric),BGS_WMS
PHL,2016,salt,,760,,993000.0,tonnes (metric),BGS_WMS
PHL,2016,"cobalt, mine",,848,2605,4400.0,tonnes (metal content),BGS_WMS
PHL,2016,"copper, smelter",,850,,215000.0,tonnes (metric),BGS_WMS
PHL,2016,"gold, mine",,883,7108,23053.0,kilograms,BGS_WMS
PHL,2016,natural gas,,905,,3977.0,million cubic metres,BGS_WMS
PHL,2016,perlite,,908,,14460.0,tonnes (metric),BGS_WMS
PHL,2016,"copper, refined",,928,,185100.0,tonnes (metric),BGS_WMS
PHL,2016,"lead, refined",,929,,14000.0,tonnes (metric),BGS_WMS
PHL,2016,"selenium, refined",,939,,70.0,tonnes (metric),BGS_WMS
PHL,2016,"steel, crude",,946,,1075000.0,tonnes (metric),BGS_WMS
QAT,2016,helium,Helium,20274,,50.0,million cubic metres,BGS_WMS
QAT,2016,"petroleum, crude",,634,,81600000.0,tonnes (metric),BGS_WMS
QAT,2016,natural gas,,905,,174500.0,million cubic metres,BGS_WMS
QAT,2016,"iron, pig",,913,,2506000.0,tonnes (metric),BGS_WMS
QAT,2016,"aluminium, primary",,922,,643514.0,tonnes (metric),BGS_WMS
QAT,2016,"steel, crude",,946,,2521000.0,tonnes (metric),BGS_WMS
SAU,2016,"copper, mine",,19941,2603,27500.0,tonnes (metal content),BGS_WMS
SAU,2016,"silver, mine",,1995,7106,4710.0,kilograms (metal content),BGS_WMS
COD,2016,"petroleum, crude",,634,,9970000.0,tonnes (metric),BGS_WMS
SAU,2016,bauxite,,589,2606,4768000.0,tonnes (metric),BGS_WMS
SAU,2016,"petroleum, crude",,634,,586600000.0,tonnes (metric),BGS_WMS
SAU,2016,feldspar,,643,,188000.0,tonnes (metric),BGS_WMS
SAU,2016,gypsum and plaster,,653,,3000000.0,tonnes (metric),BGS_WMS
SAU,2016,kaolin,,697,,196000.0,tonnes (metric),BGS_WMS
SAU,2016,magnesite,,712,,286200.0,tonnes (metric),BGS_WMS
SAU,2016,phosphate rock,,738,2510,5400000.0,tonnes (metric),BGS_WMS
SAU,2016,alumina,,820,,1429000.0,tonnes (Al2O3 content),BGS_WMS
SAU,2016,"gold, mine",,883,7108,7010.0,kilograms,BGS_WMS
SAU,2016,natural gas,,905,,105300.0,million cubic metres,BGS_WMS
SAU,2016,"iron, pig",,913,,5119000.0,tonnes (metric),BGS_WMS
SAU,2016,"aluminium, primary",,922,,871000.0,tonnes (metric),BGS_WMS
SAU,2016,"lead, refined",,929,,60000.0,tonnes (metric),BGS_WMS
SAU,2016,salt,Rock salt & brine salt,936,,2400000.0,tonnes (metric),BGS_WMS
SAU,2016,"steel, crude",,946,,5461000.0,tonnes (metric),BGS_WMS
SAU,2016,talc,Pyrophyllite,958,,42000.0,tonnes (metric),BGS_WMS
SAU,2016,"zinc, mine",,982,2608,41640.0,tonnes (metal content),BGS_WMS
SGP,2016,"steel, crude",,946,,520000.0,tonnes (metric),BGS_WMS
COD,2016,diamond,,853,7102,12107.0,Carats,BGS_WMS
LKA,2016,feldspar,,643,,25211.0,tonnes (metric),BGS_WMS
LKA,2016,graphite,,652,,3908.0,tonnes (metric),BGS_WMS
LKA,2016,gypsum and plaster,,653,,1996.0,tonnes (metric),BGS_WMS
LKA,2016,kaolin,,697,,1767.0,tonnes (metric),BGS_WMS
LKA,2016,mica,,716,,1449.0,tonnes (metric),BGS_WMS
LKA,2016,phosphate rock,,738,2510,38848.0,tonnes (metric),BGS_WMS
LKA,2016,salt,,760,,150357.0,tonnes (metric),BGS_WMS
LKA,2016,titanium minerals,Ilmenite,791,2614,26159.0,tonnes (metric),BGS_WMS
LKA,2016,titanium minerals,Rutile,796,2614,2237.0,tonnes (metric),BGS_WMS
COD,2016,"gold, mine",,883,7108,150.0,kilograms,BGS_WMS
LKA,2016,"lead, refined",,929,,3006.0,tonnes (metric),BGS_WMS
LKA,2016,"steel, crude",,946,,30000.0,tonnes (metric),BGS_WMS
LKA,2016,zirconium minerals,,9961,2615,7749.0,tonnes (metric),BGS_WMS
COD,2016,natural gas,,905,,1388.0,million cubic metres,BGS_WMS
SYR,2016,"petroleum, crude",,634,,1100000.0,tonnes (metric),BGS_WMS
SYR,2016,gypsum and plaster,,653,,10000.0,tonnes (metric),BGS_WMS
SYR,2016,salt,,760,,2500.0,tonnes (metric),BGS_WMS
COD,2016,"zinc, mine",,982,2608,300.0,tonnes (metal content),BGS_WMS
SYR,2016,natural gas,,905,,3500.0,million cubic metres,BGS_WMS
SYR,2016,"steel, crude",,946,,5000.0,tonnes (metric),BGS_WMS
EGY,2016,barytes,,1043,,4000.0,tonnes (metric),BGS_WMS
TWN,2016,"tin, smelter",,19961,,2800.0,tonnes (metric),BGS_WMS
TWN,2016,"petroleum, crude",,634,,8446.0,tonnes (metric),BGS_WMS
TWN,2016,kaolin,,697,,4035.0,tonnes (metric),BGS_WMS
TWN,2016,mica,,716,,1879.0,tonnes (metric),BGS_WMS
TWN,2016,salt,,760,,77276.0,tonnes (metric),BGS_WMS
TWN,2016,talc,,774,,250.0,tonnes (metric),BGS_WMS
TWN,2016,natural gas,,905,,322.0,million cubic metres,BGS_WMS
TWN,2016,"iron, pig",,913,,14890000.0,tonnes (metric),BGS_WMS
TWN,2016,"lead, refined",,929,,48000.0,tonnes (metric),BGS_WMS
TWN,2016,"steel, crude",,946,,20858000.0,tonnes (metric),BGS_WMS
THA,2016,barytes,,1043,,211920.0,tonnes (metric),BGS_WMS
THA,2016,"silver, mine",,1995,7106,26430.0,kilograms (metal content),BGS_WMS
THA,2016,"tin, smelter",,19961,,11088.0,tonnes (metric),BGS_WMS
THA,2016,coal,Lignite,614,,17069712.0,tonnes (metric),BGS_WMS
THA,2016,"petroleum, crude",,634,,14520000.0,tonnes (metric),BGS_WMS
THA,2016,feldspar,,643,,1232532.0,tonnes (metric),BGS_WMS
THA,2016,fluorspar,,644,,31948.0,tonnes (metric),BGS_WMS
THA,2016,gypsum and plaster,,653,,10718622.0,tonnes (metric),BGS_WMS
THA,2016,kaolin,,697,,105343.0,tonnes (metric),BGS_WMS
THA,2016,phosphate rock,,738,2510,500.0,tonnes (metric),BGS_WMS
THA,2016,talc,,774,,6886.0,tonnes (metric),BGS_WMS
THA,2016,"antimony, mine",,821,2617,32.0,tonnes (metal content),BGS_WMS
THA,2016,"gold, mine",,883,7108,4250.0,kilograms,BGS_WMS
THA,2016,gypsum and plaster,Anhydrite,886,,1240724.0,tonnes (metric),BGS_WMS
THA,2016,manganese ore,,898,2602,2750.0,tonnes (metric),BGS_WMS
THA,2016,natural gas,,905,,39273.0,million cubic metres,BGS_WMS
THA,2016,perlite,,908,,18740.0,tonnes (metric),BGS_WMS
THA,2016,"lead, refined",,929,,86000.0,tonnes (metric),BGS_WMS
THA,2016,salt,Rock salt,935,,1333675.0,tonnes (metric),BGS_WMS
THA,2016,"zinc, slab",,945,,72813.0,tonnes (metric),BGS_WMS
THA,2016,"steel, crude",,946,,5400000.0,tonnes (metric),BGS_WMS
THA,2016,talc,Pyrophyllite,958,,63500.0,tonnes (metric),BGS_WMS
THA,2016,"tin, mine",,971,2609,59.0,tonnes (metal content),BGS_WMS
THA,2016,"tungsten, mine",,976,2611,37.0,tonnes (metal content),BGS_WMS
THA,2016,"zinc, mine",,982,2608,33983.0,tonnes (metal content),BGS_WMS
ARE,2016,"petroleum, crude",,634,,182400000.0,tonnes (metric),BGS_WMS
ARE,2016,natural gas,,905,,59500.0,million cubic metres,BGS_WMS
ARE,2016,"iron, pig",,913,,3479000.0,tonnes (metric),BGS_WMS
ARE,2016,"aluminium, primary",,922,,2471000.0,tonnes (metric),BGS_WMS
ARE,2016,"lead, refined",,929,,22000.0,tonnes (metric),BGS_WMS
ARE,2016,"steel, crude",,946,,3149000.0,tonnes (metric),BGS_WMS
EGY,2016,bentonite and fuller's earth,Bentonite,596,,1900.0,tonnes (metric),BGS_WMS
VNM,2016,barytes,,1043,,30000.0,tonnes (metric),BGS_WMS
VNM,2016,"copper, mine",,19941,2603,22636.0,tonnes (metal content),BGS_WMS
VNM,2016,"nickel, mine",,19951,2604,4272.0,tonnes (metal content),BGS_WMS
VNM,2016,"tin, smelter",,19961,,5500.0,tonnes (metric),BGS_WMS
VNM,2016,rare earth oxides,,20238,,220.0,tonnes (metric),BGS_WMS
EGY,2016,"petroleum, crude",,634,,33800000.0,tonnes (metric),BGS_WMS
EGY,2016,feldspar,,643,,230000.0,tonnes (metric),BGS_WMS
EGY,2016,fluorspar,,644,,1000.0,tonnes (metric),BGS_WMS
EGY,2016,gypsum and plaster,,653,,686610.0,tonnes (metric),BGS_WMS
VNM,2016,bauxite,,589,2606,1400000.0,tonnes (metric),BGS_WMS
VNM,2016,coal,Anthracite,609,,38735000.0,tonnes (metric),BGS_WMS
EGY,2016,iron ore,,662,2601,565229.0,tonnes (metric),BGS_WMS
VNM,2016,"petroleum, crude",,634,,17230000.0,tonnes (metric),BGS_WMS
VNM,2016,feldspar,,643,,100000.0,tonnes (metric),BGS_WMS
VNM,2016,fluorspar,,644,,217900.0,tonnes (metric),BGS_WMS
VNM,2016,iron ore,,662,2601,3056000.0,tonnes (metric),BGS_WMS
VNM,2016,kaolin,,697,,100000.0,tonnes (metric),BGS_WMS
VNM,2016,phosphate rock,,738,2510,3142500.0,tonnes (metric),BGS_WMS
VNM,2016,salt,,760,,982000.0,tonnes (metric),BGS_WMS
VNM,2016,titanium minerals,Ilmenite,791,2614,210800.0,tonnes (metric),BGS_WMS
VNM,2016,alumina,,820,,597000.0,tonnes (Al2O3 content),BGS_WMS
VNM,2016,"antimony, mine",,821,2617,229.0,tonnes (metal content),BGS_WMS
VNM,2016,"bismuth, mine",,834,2617,1700.0,tonnes (metal content),BGS_WMS
VNM,2016,"cobalt, mine",,848,2605,134.0,tonnes (metal content),BGS_WMS
VNM,2016,"copper, smelter",,850,,11600.0,tonnes (metric),BGS_WMS
VNM,2016,"gold, mine",,883,7108,584.0,kilograms,BGS_WMS
VNM,2016,"lead, mine",,891,2607,700.0,tonnes (metal content),BGS_WMS
VNM,2016,manganese ore,,898,2602,13400.0,tonnes (metric),BGS_WMS
VNM,2016,natural gas,,905,,10610.0,million cubic metres,BGS_WMS
VNM,2016,"iron, pig",,913,,2600000.0,tonnes (metric),BGS_WMS
VNM,2016,"copper, refined",,928,,11600.0,tonnes (metric),BGS_WMS
VNM,2016,"lead, refined",,929,,25000.0,tonnes (metric),BGS_WMS
VNM,2016,"zinc, slab",,945,,10800.0,tonnes (metric),BGS_WMS
VNM,2016,"steel, crude",,946,,5472000.0,tonnes (metric),BGS_WMS
VNM,2016,"tin, mine",,971,2609,4468.0,tonnes (metal content),BGS_WMS
VNM,2016,"tungsten, mine",,976,2611,5041.0,tonnes (metal content),BGS_WMS
EGY,2016,kaolin,,697,,232000.0,tonnes (metric),BGS_WMS
VNM,2016,"zinc, mine",,982,2608,12000.0,tonnes (metal content),BGS_WMS
VNM,2016,zirconium minerals,,9961,2615,6000.0,tonnes (metric),BGS_WMS
EGY,2016,phosphate rock,,738,2510,3523785.0,tonnes (metric),BGS_WMS
EGY,2016,salt,,760,,1402000.0,tonnes (metric),BGS_WMS
EGY,2016,talc,,774,,21672.0,tonnes (metric),BGS_WMS
EGY,2016,ferro-alloys,Ferro-silicon,872,,65089.0,tonnes (metric),BGS_WMS
EGY,2016,ferro-alloys,Other ferro-alloys,877,,23802.0,tonnes (metric),BGS_WMS
EGY,2016,"gold, mine",,883,7108,17139.0,kilograms,BGS_WMS
EGY,2016,natural gas,,905,,40300.0,million cubic metres,BGS_WMS
EGY,2016,"iron, pig",,913,,2618000.0,tonnes (metric),BGS_WMS
EGY,2016,"aluminium, primary",,922,,355000.0,tonnes (metric),BGS_WMS
EGY,2016,"copper, refined",,928,,4000.0,tonnes (metric),BGS_WMS
EGY,2016,"lead, refined",,929,,25000.0,tonnes (metric),BGS_WMS
EGY,2016,"steel, crude",,946,,5036000.0,tonnes (metric),BGS_WMS
CYP,2016,"copper, mine",,19941,2603,1754.0,tonnes (metal content),BGS_WMS
