iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
POL,Poland,2018,-22147.29969836653,-22.147299698366528,benefits_from_ut,-166450.4974593592
POL,Poland,2019,-25526.231978854616,-25.526231978854614,benefits_from_ut,-166450.4974593592
POL,Poland,2020,-15612.11418080773,-15.61211418080773,benefits_from_ut,-166450.4974593592
POL,Poland,2021,-36700.595126785556,-36.70059512678556,benefits_from_ut,-166450.4974593592
POL,Poland,2022,-30806.974596309716,-30.806974596309715,benefits_from_ut,-166450.4974593592
PRT,Portugal,2016,-2253.4339566190324,-2.2534339566190322,benefits_from_ut,-15769.041605752685
PRT,Portugal,2017,-2564.313212908335,-2.5643132129083352,benefits_from_ut,-15769.041605752685
PRT,Portugal,2018,1342.360557096315,1.342360557096315,benefits_from_ut,-15769.041605752685
PRT,Portugal,2019,2899.278291255222,2.899278291255222,benefits_from_ut,-15769.041605752685
PRT,Portugal,2020,-3708.0191333457965,-3.7080191333457964,benefits_from_ut,-15769.041605752685
PRT,Portugal,2021,-7307.901768685553,-7.307901768685553,benefits_from_ut,-15769.041605752685
PRT,Portugal,2022,-4177.012382545504,-4.177012382545504,benefits_from_ut,-15769.041605752685
ROU,Romania,2016,-3777.541875191824,-3.777541875191824,benefits_from_ut,-87184.18699897152
ROU,Romania,2017,-10956.096846384347,-10.956096846384348,benefits_from_ut,-87184.18699897152
ROU,Romania,2018,-12917.549033154373,-12.917549033154373,benefits_from_ut,-87184.18699897152
ROU,Romania,2019,-16398.727333166546,-16.398727333166544,benefits_from_ut,-87184.18699897152
ROU,Romania,2020,-9145.182367256462,-9.145182367256462,benefits_from_ut,-87184.18699897152
ROU,Romania,2021,-20237.26657233423,-20.237266572334228,benefits_from_ut,-87184.18699897152
ROU,Romania,2022,-13751.822971483742,-13.751822971483742,benefits_from_ut,-87184.18699897152
SVK,Slovak Republic,2016,-1412.6372375843766,-1.4126372375843765,benefits_from_ut,-27327.40090199576
SVK,Slovak Republic,2017,-6682.841717749095,-6.682841717749095,benefits_from_ut,-27327.40090199576
SVK,Slovak Republic,2018,-4284.488903317163,-4.284488903317163,benefits_from_ut,-27327.40090199576
SVK,Slovak Republic,2019,-4591.857851031639,-4.591857851031639,benefits_from_ut,-27327.40090199576
SVK,Slovak Republic,2020,-1388.4498084539578,-1.3884498084539578,benefits_from_ut,-27327.40090199576
SVK,Slovak Republic,2021,-5596.149211650518,-5.596149211650518,benefits_from_ut,-27327.40090199576
SVK,Slovak Republic,2022,-3370.9761722090097,-3.37097617220901,benefits_from_ut,-27327.40090199576
SVN,Slovenia,2016,-403.1529551402752,-0.4031529551402752,benefits_from_ut,-8288.172825494787
SVN,Slovenia,2017,-1545.7807195309729,-1.545780719530973,benefits_from_ut,-8288.172825494787
