iso3_o	iso3_d	emp	pi	txc	revt	t_at
CHE	MCO	735.0	76641721.0	21075405.0	384346055.0	838268105.0
CHE	MDA	435.0	8974380.0	1173318.0	94441871.0	69685154.0
CHE	MEX	38584.0	1198585571.0	497581416.0	10652276030.0	4068547912.0
CHE	MKD	115.0	3851524.0	381445.0	40352986.0	5621010.0
CHE	MLI	478.0	-4036547.0	2015886.0	26251011.0	27570945.0
CHE	MLT	15513.0	6789669.3	2859869.0	85251219.0	26783042.0
CHE	MMR	3457.0	-4245452.0	3180477.0	221700443.0	61814054.0
CHE	MNE	55.0	1066697.0	251193.0	36435941.0	1442202.0
CHE	MOZ	1828.0	7364154.0	5142450.0	84452257.0	66037294.0
CHE	MUS	564.0	-45149534.0	5756318.0	190195755.0	673894315.0
CHE	MYS	20482.0	510483766.0	103808656.0	5232271277.0	2004914457.0
CHE	NAM	89.0	-1119630.0	494227.0	15560421.0	13343708.0
CHE	NGA	10089.0	157817971.0	38996952.0	2150968415.0	2256246530.0
CHE	NIC	693.0	27843219.0	13054941.0	191101030.0	106036554.0
CHE	NLD	21494.0	644235827.4	108436290.0	12040275788.0	9204347191.0
CHE	NOR	7848.0	-149713314.0	46035089.0	2541492938.0	2668936490.0
CHE	NZL	3023.0	130251508.0	42686979.0	1480480059.0	432692124.0
CHE	OAF	217.0	-4328386.0	406479.0	35798950.0	48699096.0
CHE	OAM	794.0	44282728.1	6347889.0	253974645.0	105785544.0
CHE	OAS	3460.0	41704964.85	13296760.0	291170919.0	164173246.0
CHE	OMN	1414.0	22511705.0	1192453.0	352752268.0	95184589.0
CHE	PAK	30848.0	453447100.0	270366705.0	3006150336.0	1282682986.0
CHE	PAN	2457.0	514161884.0	64913459.0	815015720.0	371842178.0
CHE	PER	29592.0	1328913197.0	315925993.0	2253235347.0	8451640858.0
CHE	PHL	16228.0	788793218.0	242683461.0	4589437631.0	3219746384.0
CHE	PNG	1162.0	21625234.0	4848379.0	100756161.0	58175370.0
CHE	POL	47003.0	403019066.0	108928108.0	7277104251.0	4655909681.0
CHE	PRI	1326.0	-99399326.0	9052150.0	350109638.0	230286097.0
CHE	PRT	7134.0	60121992.0	38283064.0	1806127147.0	597817666.0
CHE	PRY	316.0	14497535.0	3893632.0	79934992.0	14727201.0
CHE	QAT	1680.0	46016174.0	4808785.0	506697291.0	216211447.0
CHE	ROU	18321.0	311564569.0	60236548.0	3653685725.0	2565796320.0
CHE	RUS	60591.0	1327308484.0	271033175.0	12750369178.0	7217852589.0
CHE	SAU	11014.0	75197354.0	26607179.0	2496513601.0	1322573757.0
CHE	SEN	783.0	-15446145.0	1850556.0	113359267.0	72419346.0
CHE	SGP	19953.0	1580520196.8	297371745.0	44890466190.0	5585228484.0
CHE	SLV	1006.0	100012449.0	33560381.0	427587736.0	186449176.0
CHE	SRB	4641.0	98476185.0	14991376.0	1159678129.0	457891131.0
CHE	STA	168.0	-6164171.0	2221239.0	-20432005.0	1614067346.0
CHE	SVK	7356.0	45758736.0	15048065.0	1366850436.0	540111091.0
CHE	SVN	1431.0	29598980.0	6347725.0	546914772.0	164854318.0
CHE	SWE	17463.0	858934269.0	132258891.0	6008228581.0	4239797580.0
CHE	THA	25735.0	547152108.0	103692633.0	7296641274.0	1525804692.0
CHE	TTO	1949.0	232370611.0	116943002.0	1768135102.0	2519568767.0
CHE	TUN	1412.0	2141015.0	201568.0	230190593.0	65239699.0
CHE	TUR	18110.0	383547189.0	109083811.0	4058119955.0	1149534295.0
CHE	TWN	9484.0	395950522.0	64745456.0	3403650545.0	663291168.0
CHE	TZA	3451.0	-7547428.0	10290955.0	238826364.0	291804238.0
CHE	UGA	2884.0	70935564.0	15366131.0	367034075.0	1271857879.0
CHE	UKR	79001.0	895183022.0	888252525.0	10598246164.0	18385845282.0
CHE	URY	1182.0	49711852.0	15429764.0	384945315.0	212887939.0
CHE	USA	303601.0	19614658236.0	4823179506.0	216993167322.0	58812996390.0
CHE	UZB	536.0	2990286.0	246740.0	33025337.0	18676792.0
CHE	VEN	3491.0	-35164575.0	1125746.0	205122018.0	545334853.0
CHE	VGB		171126693.0	16426412.0	6567103.0	169633004.0
CHE	VNM	16303.0	207346993.0	39431731.0	1718768290.0	729790953.0
CHE	ZAF	37893.0	2370041873.0	178998693.0	6092184041.0	5737503673.0
CHE	ZMB	17150.0	-1573975685.0	33482533.0	277730957.0	1846477790.0
CHE	ZWE	454.0	5488710.0	8149288.0	152274888.0	76088899.0
CHL	ARG	43449.0	511382259.172	140957955.666	6868920710.784	4776107869.939
CHL	ASIAT	1887.0	12151421.442049999	2164279.141	704917379.263	308511607.915
CHL	BRA	74266.0	450427459.448	3217053313.039	9899511146.778	6931107907.969
CHL	CHL	435068.0	8693150369.63035	2021804425.491	96337441556.809	100027789578.15
CHL	EUROP	2594.0	218034530.28695	27654331.674	4460224450.276	736024570.69
CHL	FJT	263991.0	1610461503.4827497	3726680189.779	52412440115.366	29665748590.595
CHL	OAM	60790.0	235069934.2228	186982917.039	14684585811.274	7686983896.123
CHL	PER	74489.0	-92285632.87	120034544.598	10492253349.924	7262437881.793
CYM	ABW	30.0	141541.0	1012.0	1715589.0	457196.0
CYM	AIA	11.0	35590569.0	0.0	136167061.0	50904.0
CYM	ARE	1700.0	30344338.2366	-23683.428	488703932.325	268820602.482
CYM	ARG	746.0	64418835.928	290482.22	274157676.888	38200203.049
CYM	ATG	3.0	2367163.863	21622.366	16684115.653	1985860.022
CYM	AUS	3305.0	-377264156.247	62844406.506	1801398299.315	1007510754.529
CYM	AUT	2229.0	-82963284.84	4871882.786	1322695252.057	1177992059.902
CYM	BEL	3203.0	55153239.705	30242209.193	988746640.08	222700958.723
CYM	BGD	8204.0	-6690216.0	1027865.0	8112643.0	124074485.0
CYM	BGR	0.0	-207573.0	0.0	0.0	30887.0
CYM	BHR	31.0	231147141.867	0.0	559014870.933	313108.8
CYM	BHS	5562.0	-35817649.123	0.0	656692616.02	77889025.955
CYM	BLR	372.0	630137.0	-103812.0	4453300.0	773391.0
CYM	BLZ	36.0	2027002.379	1428292.095	78477185.803	5234108.414
CYM	BMU	55.0	34047687.951000005	-3164987.0	113046216.033	51275178.0
CYM	BOL	192.0	-636587.0	-2858141.0	43430281.0	271095555.0
CYM	BRA	3423.0	-79660734.359	3440955.972	423294904.174	300166310.703
CYM	BRB	210.0	477748940.6124	51193483.0	746857074.727	290354468.312
CYM	BRN	0.0	-1229.572	0.0	0.0	0.0
CYM	BWA	0.0	-19955.349	0.0	0.0	19238.12
CYM	CAN	6135.0	-252232183.941	17199279.075	972013815.56	759538999.431
CYM	CHE	1209.0	413468839.6587	55898469.329	16017702171.538	457144343.79
CYM	CHL	2564.0	-205409429.853	431573.511	96064635.662	299903486.979
CYM	CHN	1741776.0	67873089303.072	11050779383.564	428987822449.66	286927204137.21
CYM	CIV	0.0	-8721.0	0.0	0.0	-1.0
CYM	CMR	0.0	-2780.0	0.0	0.0	2.0
CYM	COL	142.0	3598341.0	1396535.0	50496988.0	4629355.0
CYM	CRI	16939.0	15123544.0	4273438.0	297701962.0	656474084.0
CYM	CUW	249.0	56207063.0871	638169.0	88622425.0	6938379.0
CYM	CYM	353.5	-9365523311.847	534664716.892	18868319267.618	35660864609.443
CYM	CYP	11.0	2155040.3133	66553.0	4914135.726	6455.0
CYM	CZE	2330.0	683769.052	2908541.771	255515386.174	105211864.292
CYM	DEU	5048.0	-193330868.811	20673950.3	1326380789.405	565065020.951
CYM	DMA	14.0	-340156.0	-4553.0	3467745.0	2484494.0
CYM	DNK	897.0	30422094.329	4320708.975	653933347.666	448870680.329
CYM	DOM	1274.0	19247763.0	3990197.0	503573603.0	128278930.0
CYM	ECU	2593.0	89872337.0	10099820.0	457505358.0	114308153.0
CYM	EGY	3815.0	100530912.789	3782576.0	495085559.498	185559672.01
CYM	ESP	2118.0	68744719.073	13572425.57	910848382.317	582966856.459
CYM	FIN	43.0	664293.074	167965.003	4886575.915	180189.649
CYM	FJI	0.0	1.0	0.0	0.0	0.0
CYM	FJT	2345990.0	84488336056.3998	14277153841.822	673441773233.27	453240867687.9
CYM	FRA	11029.0	984741596.493	330419810.073	3297445986.486	3047780319.517
CYM	GAB	532.0	297914539.0	121486679.0	1309090251.0	860619968.0
CYM	GBR	40895.0	1157782893.336	189085836.113	14312170143.807	18020132886.32
CYM	GEO	2.0	-68967.0	264.0	0.0	13807.0
CYM	GGY	21.0	604545.7806	0.0	8742770.392	17223.0
CYM	GHA	35.0	-2115645.0	121815.0	10239889.0	2390665.0
CYM	GIB	92.0	2637993.06	0.0	18491129.553	7968430.057
CYM	GIN	8.0	2450.59	0.0	0.0	0.0
CYM	GMB	8.0	-81728.612	0.0	634553.382	348380.731
CYM	GNQ	16.0	916799.0	1328976.0	13608963.0	-1.0
CYM	GRC	216.0	-1359445.389	509369.995	25621340.335	73152713.817
CYM	GRD	29.0	292141.194	5909.0	37170815.712	7075945.735
CYM	GTM	10550.0	40184064.0	-10339334.0	1023012499.0	775540690.0
CYM	GUM	26.0	-741.0	0.0	0.0	0.0
CYM	GUY	91.0	7772697.0	3634898.0	175120799.0	36380441.0
CYM	HKG	42164.0	2837882214.9531	939839620.781	47109146168.275	70761521291.569
CYM	HND	778.0	6480800.0	1024638.0	81535582.0	2056800.0
CYM	HRV	81.0	3911160.313	-947353.919	6940182.027	17816172.716
CYM	HTI	33.0	2746027.0	16656.0	167522573.0	10641726.0
CYM	HUN	1447.0	323414.1657	1178334.65	55188002.671	4342949.621
CYM	IDN	12209.0	-915259982.489	5597403.688	1669743071.17	3754975805.744
CYM	IMN	8636.0	106365107.59470001	75970080.373	6306581979.274	952841058.184
CYM	IND	4611.0	42527474.943	43757808.597	5754616261.512	780194627.779
CYM	IRL	3794.0	48356309.2887	3603614.842	3252376110.483	3591608996.552
CYM	IRQ	27.0	-1897090.26	0.0	475936.978	5376344.964
CYM	ISR	5778.0	239572367.281	54662440.0	1201608190.442	360501150.082
CYM	ITA	10992.0	-84725124.031	18752770.797	3347803281.277	4584123314.412
CYM	JAM	206.0	-29536561.0	2262826.0	99871207.0	40664311.0
CYM	JEY	16.0	-1143943069.484	6124792.964	92089920.394	709206963.914
CYM	JOR	1635.0	-6022003.0	337610.0	98739445.0	84604591.0
CYM	JPN	4700.0	78303306.791	60089939.642	3113814531.891	1895782325.254
CYM	KAZ	46.0	3573164.0	1321572.0	48203901.0	2516650.0
CYM	KEN	5524.0	5055584.849	0.0	18249776.0	141676764.0
CYM	KGZ	0.0	-113780.0	0.0	0.0	76165.0
CYM	KHM	28266.0	36984815.205	394993.69	67268384.938	271935401.899
CYM	KNA	19.0	5701017.0	896062.0	41806916.0	18378087.0
CYM	KOR	3262.0	196920603.367	23622376.532	1540268845.905	302099047.872
CYM	KWT	8.0	-1220777.0	0.0	7493112.0	745202.0
CYM	LAO	38.0	1931.944	388.667	13384.024	649.406
CYM	LBN	3.0	197.333	0.0	999.467	6341.867
CYM	LBR	0.0	54496715.0	0.0	-2.0	0.0
CYM	LCA	89.0	5647516.407	1564428.063	106576379.146	35485629.516
CYM	LKA	5817.0	-137339208.071	83196.379	134559822.123	101581698.417
CYM	LTU	766.0	2170734.018	469631.179	52738453.454	7224491.415
CYM	LUX	312.0	-105926020.183	37895436.399	1322991781.441	635382347.769
CYM	LVA	633.0	13518897.11	0.0	91122125.151	12886377.496
CYM	MAC	2642.0	898709237.1144	14795125.251	7902808104.144	1563864149.316
CYM	MAF	22.0	-4826389.13	0.0	93393.033	1190300.321
CYM	MAR	0.0	-21737.079	414440.0	373604.292	199.82
CYM	MCO	61.0	5850858.0	296936.0	34298090.0	13972366.0
CYM	MDA	7.0	129440.0	30659.0	1335778.0	92435.0
CYM	MDV	102.0	-133403.0	112964.0	5051924.0	1127942.0
CYM	MEX	15236.0	190324237.49	78759524.43	1735408100.511	804806222.545
CYM	MLT	16.0	99052725.60000001	-19575825.0	34052317.0	14643.0
CYM	MMR	255.0	3284873.637	735671.366	29041570.454	98390942.272
CYM	MNG	0.0	9511.0	0.0	9558.0	0.0
CYM	MNP	0.0	0.0	0.0	0.0	0.0
CYM	MOZ	0.0	9175.0	138876.0	0.0	0.0
CYM	MUS	59.0	78241275.639	763047.0	50710880.492	92312.0
CYM	MYS	8456.0	185707035.167	33430619.774	2341275584.371	486963728.034
CYM	NGA	25.0	-4211.031	0.0	3144778.668	752478.571
CYM	NIC	2849.0	58289356.959	9579656.0	372618176.0	195721799.281
CYM	NLD	14055.0	-1891958897.858	87634751.754	4864694777.392	2103763512.61
CYM	NOR	664.0	15515031.413	267595.0	273935269.348	253023025.0
CYM	NZL	1302.0	51504934.587	11733259.097	362732765.06	150494645.397
CYM	OMN	610.0	35221519.25	0.0	103721318.864	216501691.132
CYM	PAK	1497.0	4428715.571	18974833.068	188670756.777	417163471.71
CYM	PAN	7442.0	549574604.538	32352890.132	1697183889.022	1316310307.293
CYM	PER	540.0	268295324.821	-21014634.0	918806148.0	2203745741.0
CYM	PHL	12246.0	-124682771.605	11704705.787	1042053136.896	273020897.606
CYM	PLW	17.0	160797.0	0.0	406729.0	90810.0
CYM	POL	1657.0	6017510.639	2033201.895	216497164.973	125918719.207
CYM	PRI	60.0	20893864.5	7029421.0	699666825.0	23362930.0
CYM	PRT	438.0	4628416.457	955346.091	97040061.942	5436102.727
CYM	PRY	16.0	883508.0	82209.0	6389443.0	742132.0
CYM	PYF	16.0	543781.054	-6367.707	1427105.011	4250583.867
CYM	QAT	16.0	691100.0	112867.0	4171851.0	346444.0
CYM	ROU	800.0	548348.067	866503.411	40949380.121	32966683.294
CYM	RUS	1249.0	-11095374.006	10736074.652	446899466.074	150147585.815
CYM	SAU	11092.0	2791234632.33	2338976.752	4714083540.683	1423618323.311
CYM	SEN	0.0	0.0	0.0	0.0	0.0
CYM	SGP	8734.0	-968901822.86	107723892.691	11431184574.467	1584085170.378
CYM	SLV	1314.0	49569339.0	-9323330.0	401301215.0	116814751.0
CYM	SRB	0.0	-59145.334	0.0	63574.777	129212.898
CYM	STA	4416.0	4016142867.235	4754437.0	6091616949.806	176139689.348
CYM	SUR	91.0	20808951.0	6639655.0	314416382.0	35698352.0
CYM	SVK	1299.0	3247989.419	-1174840.0	147652158.147	30718586.007
CYM	SWE	3113.0	-35002835.885	1793611.702	1800733732.498	1065536820.862
CYM	SXM	44.0	-2789126.0	0.0	81196361.0	22537418.0
CYM	SYC	12.0	15937104.191	0.0	261638.931	129071.96
CYM	TCA	0.0	-1253379.0	0.0	4310011.0	0.0
CYM	THA	61156.0	1920051155.804	399278884.822	10855563245.082	3254208531.66
CYM	TLS	0.0	1884215.0	0.0	12830822.0	0.0
CYM	TUN	4.0	-211739.0	0.0	104733.0	36118.0
CYM	TUR	6629.0	101872422.228	3545972.911	690087724.476	249969661.288
CYM	TWN	12458.0	124091362.937	21925498.102	2180559899.776	590922469.097
CYM	TZA	609.0	18330563.559	13738802.067	92034995.502	78404779.888
CYM	UKR	4405.0	14076067.223	2749883.89	182573791.548	40152620.793
CYM	URY	23.0	-2042296.515	506125.0	414529972.0	17358914.0
CYM	USA	56028.0	278609839.539	140546270.167	48161756445.077	9459255428.423
CYM	VCT	19.0	614661.703	46673.0	34123846.0	9933307.0
CYM	VEN	37.0	-4840135.0	40897.0	12269901.0	2181023.0
CYM	VGB	537.0	6609071021.8896	31264437.053	2390979247.971	14578766368.405
CYM	VNM	79429.0	38605033.06	12727142.281	882283856.771	2857238941.419
CYM	VUT	5.0	76329247.0	217881.0	800092.0	94721970.0
CYM	WSM	0.0	-1361968.451	0.0	4214890726.0	103055480.0
CYM	ZAF	268.0	-2979051.288	688511.07	42421601.478	3547424.61
CYM	ZMB	4.0	-144772.0	0.0	795798.0	48305.0
CZE	CZE	94721.0	4416239117.55	107474586.0	48563890095.0	29388639879.0
CZE	FJT	309731.0	5079740647.099999	-178733652.0	75255733975.0	27626443762.0
DEU	AFG	53.0	6534000.0	460000.0	29842000.0	17000.0
DEU	AGO	594.0	1477000.0	6910000.0	103440000.0	15213000.0
DEU	ALB	797.0	-67550000.0	1035000.0	133518000.0	81195000.0
DEU	ARE	18756.0	-77797000.0	5159000.0	7408369000.0	5715938000.0
DEU	ARG	28407.0	177501000.0	222311000.0	10452883000.0	4654750000.0
DEU	ARM	731.0	8452000.0	1220000.0	36663000.0	47457000.0
DEU	AUS	45685.0	1804170000.0	530985000.0	32785662000.0	8708109000.0
DEU	AUT	182844.0	7014564000.0	735833000.0	59002956000.0	26737207000.0
DEU	AZE	106.0	11603000.0	2736000.0	57044000.0	973000.0
DEU	BEL	64481.0	7861636000.0	1191959000.0	38547376000.0	17573463000.0
DEU	BEN	151.0	-3898000.0	799000.0	47762000.0	21524000.0
DEU	BFA	166.0	13453000.0	396000.0	116998000.0	48762000.0
DEU	BGD	2242.0	47481000.0	15164000.0	363426000.0	138007000.0
DEU	BGR	31132.0	390232000.0	50340000.0	5959948000.0	3120358000.0
DEU	BHR	1541.0	69992000.0	1949000.0	728535000.0	112305000.0
DEU	BHS	164.0	2176200.0	4000.0	163661000.0	104009000.0
DEU	BIH	3375.0	35289000.0	3693000.0	619371000.0	215086000.0
DEU	BLR	1602.0	14858000.0	3149000.0	153642000.0	57639000.0
DEU	BMU	70.0	135086400.0	2041000.0	1510468000.0	1599000.0
DEU	BOL	210.0	9932000.0	2913000.0	76703000.0	20469000.0
DEU	BRA	169993.0	886913000.0	777562000.0	42454046000.0	16016620000.0
DEU	BRB	38.0	297900.0	84000.0	5110000.0	1557000.0
DEU	BRN	144.0	9238000.0	1575000.0	42898000.0	20668000.0
DEU	BWA	425.0	17515000.0	4018000.0	82589000.0	12605000.0
DEU	CAN	55444.0	2999636000.0	614308000.0	38427868000.0	21817469000.0
DEU	CHE	80257.0	7412119200.0	886160000.0	57197121000.0	23438237000.0
DEU	CHL	21583.0	221235000.0	73971000.0	4961493000.0	2496521000.0
DEU	CHN	440229.0	26115119000.0	5894949000.0	192414621000.0	59355793000.0
DEU	CIV	1035.0	7025000.0	801000.0	33780000.0	7200000.0
DEU	CMR	244.0	-4122000.0	287000.0	11941000.0	2649000.0
DEU	COD	231.0	-40562000.0	366000.0	36687000.0	97064000.0
DEU	COG	107.0	-1146000.0	388000.0	7986000.0	368000.0
DEU	COL	19784.0	182748000.0	88224000.0	3951935000.0	1109865000.0
DEU	CPV	2124.0	30530000.0	-4396000.0	125826000.0	293425000.0
DEU	CRI	3607.0	-3822000.0	9963000.0	515054000.0	154417000.0
DEU	CUW	94.0	51651000.0	242000.0	100670000.0	5131000.0
DEU	CYM	365.0	152969400.0	1629000.0	27838000.0	301911000.0
DEU	CYP	1150.0	61467300.0	4845000.0	467135000.0	467772000.0
DEU	CZE	231180.0	6752148000.0	1221520000.0	49053550000.0	27235823000.0
DEU	DEU	4178859.0	125433244300.0	24870976000.0	1533339954000.0	1144501785000.0
DEU	DNK	34823.0	1138820000.0	181563000.0	14808636000.0	5843561000.0
DEU	DOM	3854.0	17605000.0	2329000.0	154211000.0	151487000.0
DEU	DZA	2699.0	123093000.0	24690000.0	509757000.0	265550000.0
DEU	ECU	4413.0	36257000.0	9681000.0	713921000.0	324213000.0
DEU	EGY	26441.0	130810000.0	42961000.0	2003537000.0	677354000.0
DEU	ESP	218989.0	5753926000.0	838921000.0	66227276000.0	28249909000.0
DEU	EST	5321.0	86938000.0	23346000.0	1001166000.0	388619000.0
DEU	ETH	155.0	717000.0	595000.0	18566000.0	1385000.0
DEU	FIN	20027.0	2080023000.0	309091000.0	10122684000.0	3908568000.0
DEU	FJI	284.0	2430000.0	644000.0	34912000.0	4004000.0
DEU	FJT	5337819.0	219816386500.0	32302754000.0	2117202833000.0	947299454000.0
DEU	FRA	214436.0	7620835000.0	1648456000.0	108981284000.0	41985828000.0
DEU	GBR	309606.0	8668444000.0	1240626000.0	223218341000.0	81345455000.0
DEU	GEO	1912.0	5933000.0	146000.0	199331000.0	191090000.0
DEU	GGY	106.0	54486900.0	0.0	84234000.0	6000.0
DEU	GHA	834.0	39347000.0	12376000.0	394862000.0	89529000.0
DEU	GMB	505.0	-1183000.0	272000.0	23932000.0	1652000.0
DEU	GRC	25795.0	822668000.0	311876000.0	8552352000.0	5535597000.0
DEU	GTM	1927.0	17427000.0	1404000.0	382508000.0	240580000.0
DEU	HKG	21049.0	1878603300.0	387134000.0	19106150000.0	1515993000.0
DEU	HND	514.0	5817000.0	4358000.0	84239000.0	89039000.0
DEU	HRV	26443.0	492736000.0	96234000.0	5848873000.0	3159959000.0
DEU	HUN	150223.0	2578993200.0	403700000.0	23290031000.0	17602162000.0
DEU	IDN	23871.0	560464000.0	68002000.0	5492901000.0	2744993000.0
DEU	IMN	0.0	-2984000.0	0.0	1981000.0	0.0
DEU	IND	244090.0	2802523000.0	1182603000.0	26425260000.0	11271959000.0
DEU	IRL	19552.0	6810094800.0	253674000.0	12165053000.0	6632542000.0
DEU	IRN	1191.0	37020000.0	7743000.0	528561000.0	131315000.0
DEU	IRQ	840.0	56859000.0	7632000.0	207664000.0	182171000.0
DEU	ISL	368.0	38326000.0	2687000.0	157212000.0	66657000.0
DEU	ISR	6293.0	125276000.0	52421000.0	2140585000.0	518811000.0
DEU	ITA	150933.0	5587653000.0	1375740000.0	88278361000.0	29811218000.0
DEU	JAM	1705.0	27011000.0	-3258000.0	118483000.0	173804000.0
DEU	JEY	52.0	-9838000.0	0.0	5324000.0	313000.0
DEU	JOR	721.0	-4205000.0	970000.0	105643000.0	47266000.0
DEU	JPN	59067.0	3876088000.0	1136962000.0	42904111000.0	12267549000.0
DEU	KAZ	5000.0	9293000.0	12198000.0	818845000.0	389948000.0
DEU	KEN	2166.0	4809000.0	6926000.0	290870000.0	152416000.0
DEU	KHM	436.0	4657000.0	1160000.0	38027000.0	5328000.0
DEU	KOR	29114.0	2088289000.0	610538000.0	25613684000.0	9362015000.0
DEU	KWT	2339.0	21516000.0	1750000.0	433221000.0	44490000.0
DEU	LAO	148.0	2561000.0	147000.0	21022000.0	1081000.0
DEU	LBN	1135.0	23937000.0	5026000.0	316552000.0	42457000.0
DEU	LBR	63.0	11540000.0	2155000.0	44304000.0	23124000.0
DEU	LBY	17.0	94534000.0	61491000.0	150925000.0	26258000.0
DEU	LIE	2869.0	-12545000.0	9217000.0	637501000.0	255226000.0
DEU	LKA	4207.0	27323000.0	6137000.0	300093000.0	34248000.0
DEU	LSO	122.0	429000.0	172000.0	8168000.0	2398000.0
DEU	LTU	9228.0	95964000.0	11208000.0	2184208000.0	793643000.0
DEU	LUX	12529.0	7193754900.0	432636000.0	13297152000.0	10724165000.0
DEU	LVA	3768.0	48306000.0	13396000.0	905121000.0	273994000.0
DEU	MAC	127.0	9792000.0	848000.0	76505000.0	7351000.0
DEU	MAR	24633.0	304743000.0	40680000.0	1462477000.0	897781000.0
DEU	MCO	225.0	5879000.0	139000.0	85618000.0	6907000.0
DEU	MDA	2071.0	8525000.0	3144000.0	252488000.0	107293000.0
DEU	MDG	267.0	9595000.0	1380000.0	17817000.0	6541000.0
DEU	MEX	243521.0	2373214000.0	1175053000.0	34481682000.0	20394694000.0
DEU	MHL	35.0	29236000.0	0.0	120757000.0	278620000.0
DEU	MKD	2782.0	38601000.0	6709000.0	378378000.0	309157000.0
DEU	MLT	1863.0	94369500.0	267582000.0	2954278000.0	6033832000.0
DEU	MMR	405.0	-1052000.0	972000.0	15374000.0	14434000.0
DEU	MNE	1703.0	19056000.0	1200000.0	193428000.0	103687000.0
DEU	MNG	30.0	271000.0	6000.0	19219000.0	996000.0
DEU	MOZ	375.0	-33589000.0	2762000.0	68123000.0	32749000.0
DEU	MRT	95.0	372000.0	509000.0	22912000.0	3305000.0
DEU	MUS	1853.0	28398600.0	3604000.0	-17291000.0	65993000.0
DEU	MWI	126.0	-3592000.0	726000.0	12551000.0	9848000.0
DEU	MYS	48779.0	929075000.0	217882000.0	8590300000.0	4978272000.0
DEU	NAM	725.0	16542000.0	3671000.0	165371000.0	168121000.0
DEU	NGA	1844.0	19151000.0	10734000.0	393675000.0	146601000.0
DEU	NIC	141.0	759000.0	435000.0	27094000.0	2705000.0
DEU	NLD	102835.0	26017736400.0	1190250000.0	64836667000.0	30630014000.0
DEU	NOR	21284.0	829254000.0	385154000.0	11378540000.0	7574392000.0
DEU	NZL	8159.0	208640000.0	42974000.0	2846115000.0	1009721000.0
DEU	OAF	377.0	-111821000.0	1453000.0	150339000.0	5110000.0
DEU	OAM	466.0	3479850.0	678000.0	53691000.0	12055000.0
DEU	OAS	1092.0	21330350.0	2087000.0	97841000.0	108178000.0
DEU	OMN	528.0	40222000.0	8086000.0	239121000.0	527736000.0
DEU	OTE	79.0	1341400.0	5000.0	2404000.0	11670000.0
DEU	PAK	5664.0	44717000.0	28262000.0	978078000.0	165140000.0
DEU	PAN	2095.0	-627453000.0	12882000.0	618469000.0	156743000.0
DEU	PER	8536.0	211049000.0	38139000.0	2134023000.0	535258000.0
DEU	PHL	28861.0	349786000.0	8869000.0	1778558000.0	767684000.0
DEU	PNG	312.0	5194000.0	1717000.0	38164000.0	26302000.0
DEU	POL	233118.0	3621321000.0	946091000.0	54300724000.0	24285760000.0
DEU	PRI	2840.0	252721800.0	35717000.0	476467000.0	302824000.0
DEU	PRK	232.0	5072000.0	962000.0	77390000.0	16517000.0
DEU	PRT	47494.0	1091416000.0	217847000.0	9773315000.0	5221443000.0
DEU	PRY	897.0	7743000.0	4885000.0	245020000.0	43185000.0
DEU	QAT	2059.0	55034000.0	5907000.0	964258000.0	72459000.0
DEU	ROU	141695.0	1587087000.0	300988000.0	19778167000.0	10593529000.0
DEU	RUS	118966.0	2704051000.0	664073000.0	36989682000.0	11794446000.0
DEU	RWA	39.0	-489000.0	35000.0	2891000.0	337000.0
DEU	SAU	8895.0	15466000.0	51817000.0	3272503000.0	1541491000.0
DEU	SEN	1518.0	8783000.0	961000.0	50859000.0	11893000.0
DEU	SGP	28932.0	838278000.0	225028000.0	15931025000.0	4746584000.0
DEU	SLE	133.0	-454000.0	1085000.0	32819000.0	7147000.0
DEU	SLV	588.0	7771000.0	4031000.0	115277000.0	30765000.0
DEU	SRB	24214.0	148203000.0	22488000.0	2210890000.0	1440365000.0
DEU	STA	4067.0	8277053000.0	113317000.0	13334404000.0	5117183000.0
DEU	SVK	108143.0	2072281000.0	430228000.0	17035801000.0	11201339000.0
DEU	SVN	16538.0	214375000.0	36288000.0	3724373000.0	1750198000.0
DEU	SWE	66752.0	4687361000.0	472537000.0	32278447000.0	19733325000.0
DEU	SWZ	153.0	10943000.0	1858000.0	19354000.0	3374000.0
DEU	SYR	9.0	901000.0	-2000.0	12772000.0	1925000.0
DEU	TGO	620.0	16794000.0	1294000.0	126942000.0	184405000.0
DEU	THA	41596.0	1300668000.0	254377000.0	10040951000.0	3697876000.0
DEU	TTO	235.0	-12335000.0	290000.0	38729000.0	26958000.0
DEU	TUN	24269.0	46464000.0	4251000.0	179177000.0	254272000.0
DEU	TUR	92153.0	1306199000.0	273927000.0	18668121000.0	6907698000.0
DEU	TWN	16868.0	481250000.0	137182000.0	9419017000.0	2706088000.0
DEU	TZA	1798.0	21700000.0	14711000.0	229559000.0	213116000.0
DEU	UGA	1789.0	-57000.0	1021000.0	23803000.0	14536000.0
DEU	UKR	24700.0	103037000.0	50983000.0	2945555000.0	1236367000.0
DEU	URY	1181.0	59322000.0	9237000.0	341545000.0	94500000.0
DEU	USA	672958.0	41081128000.0	1158898000.0	454403585000.0	253863803000.0
DEU	UZB	257.0	6737000.0	146000.0	28532000.0	18270000.0
DEU	VEN	1122.0	100828000.0	3256000.0	453018000.0	6675000.0
DEU	VGB	8.0	12073500.0	796000.0	2145000.0	1418000.0
DEU	VNM	19886.0	190393000.0	49272000.0	2157405000.0	1146006000.0
