iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
LUX,Luxembourg,2022,7808.923537204877,7.808923537204877,loses_under_ut,92245.5819994158
MLT,Malta,2016,886.0765241408351,0.886076524140835,loses_under_ut,19550.301035820015
MLT,Malta,2017,5749.979653905719,5.749979653905719,loses_under_ut,19550.301035820015
MLT,Malta,2018,2264.493323401375,2.2644933234013753,loses_under_ut,19550.301035820015
MLT,Malta,2019,3788.2518033599504,3.7882518033599504,loses_under_ut,19550.301035820015
MLT,Malta,2020,2045.250768728622,2.045250768728622,loses_under_ut,19550.301035820015
MLT,Malta,2021,3955.4418621601594,3.9554418621601592,loses_under_ut,19550.301035820015
MLT,Malta,2022,860.8071001233529,0.8608071001233529,loses_under_ut,19550.301035820015
NLD,Netherlands,2016,57128.74417686679,57.12874417686679,loses_under_ut,194654.65189289732
NLD,Netherlands,2017,10935.182603107007,10.935182603107007,loses_under_ut,194654.65189289732
NLD,Netherlands,2018,103570.68280848568,103.57068280848569,loses_under_ut,194654.65189289732
NLD,Netherlands,2019,1863.8560154453571,1.8638560154453572,loses_under_ut,194654.65189289732
NLD,Netherlands,2020,11142.946229749956,11.142946229749956,loses_under_ut,194654.65189289732
NLD,Netherlands,2021,11143.332605954656,11.143332605954656,loses_under_ut,194654.65189289732
NLD,Netherlands,2022,-1130.0925467121415,-1.1300925467121414,loses_under_ut,194654.65189289732
SVK,Slovak Republic,2016,258.7663041435105,0.25876630414351054,loses_under_ut,809.3496242649852
SVK,Slovak Republic,2017,-1094.2322193548084,-1.0942322193548084,loses_under_ut,809.3496242649852
SVK,Slovak Republic,2018,253.36458337551767,0.25336458337551765,loses_under_ut,809.3496242649852
SVK,Slovak Republic,2019,-653.7141912212601,-0.6537141912212601,loses_under_ut,809.3496242649852
SVK,Slovak Republic,2020,670.085243178828,0.670085243178828,loses_under_ut,809.3496242649852
SVK,Slovak Republic,2021,666.0638189955883,0.6660638189955883,loses_under_ut,809.3496242649852
SVK,Slovak Republic,2022,709.0160851476091,0.7090160851476092,loses_under_ut,809.3496242649852
SWE,Sweden,2016,18419.220849889894,18.419220849889893,loses_under_ut,97053.51823830715
SWE,Sweden,2017,26353.476666455816,26.353476666455816,loses_under_ut,97053.51823830715
SWE,Sweden,2018,12676.236698309522,12.676236698309522,loses_under_ut,97053.51823830715
SWE,Sweden,2019,23315.74654134613,23.31574654134613,loses_under_ut,97053.51823830715
SWE,Sweden,2020,14900.231055349575,14.900231055349575,loses_under_ut,97053.51823830715
SWE,Sweden,2021,5307.577138375468,5.307577138375468,loses_under_ut,97053.51823830715
SWE,Sweden,2022,-3918.9707114192597,-3.91897071141926,loses_under_ut,97053.51823830715
