iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
HRV,Croatia,2020,2147.8272121038763,2.147827212103876,loses_under_ut,5310.983258067337
HRV,Croatia,2021,924.9104494886734,0.9249104494886734,loses_under_ut,5310.983258067337
HRV,Croatia,2022,1405.8207584068823,1.4058207584068823,loses_under_ut,5310.983258067337
IRL,Ireland,2016,3109.92249644844,3.10992249644844,loses_under_ut,215.92247772861447
IRL,Ireland,2017,16057.08119211839,16.05708119211839,loses_under_ut,215.92247772861447
IRL,Ireland,2018,-797.513397178047,-0.7975133971780469,loses_under_ut,215.92247772861447
IRL,Ireland,2019,8111.807352792758,8.111807352792757,loses_under_ut,215.92247772861447
IRL,Ireland,2020,-3104.3977410344423,-3.1043977410344423,loses_under_ut,215.92247772861447
IRL,Ireland,2021,-4774.649112814678,-4.774649112814678,loses_under_ut,215.92247772861447
IRL,Ireland,2022,-18386.328312603808,-18.38632831260381,loses_under_ut,215.92247772861447
ITA,Italy,2016,-6473.965456652456,-6.473965456652456,loses_under_ut,12004.673632255683
ITA,Italy,2017,6665.955590395969,6.665955590395969,loses_under_ut,12004.673632255683
ITA,Italy,2018,3258.7212326639906,3.2587212326639907,loses_under_ut,12004.673632255683
ITA,Italy,2019,8724.6117463189,8.7246117463189,loses_under_ut,12004.673632255683
ITA,Italy,2020,606.4982445063129,0.6064982445063128,loses_under_ut,12004.673632255683
ITA,Italy,2021,-5427.102520115387,-5.427102520115387,loses_under_ut,12004.673632255683
ITA,Italy,2022,4649.954795138353,4.649954795138353,loses_under_ut,12004.673632255683
LUX,Luxembourg,2016,5746.775213751847,5.746775213751848,loses_under_ut,109650.58673682298
LUX,Luxembourg,2017,10327.973240345535,10.327973240345534,loses_under_ut,109650.58673682298
LUX,Luxembourg,2018,22224.609274781847,22.224609274781848,loses_under_ut,109650.58673682298
LUX,Luxembourg,2019,25371.63518312101,25.371635183121008,loses_under_ut,109650.58673682298
LUX,Luxembourg,2020,13480.037450981925,13.480037450981925,loses_under_ut,109650.58673682298
LUX,Luxembourg,2021,23386.852142852127,23.386852142852128,loses_under_ut,109650.58673682298
LUX,Luxembourg,2022,9112.704230988691,9.11270423098869,loses_under_ut,109650.58673682298
LVA,Latvia,2016,269.8256229415571,0.26982562294155715,loses_under_ut,2246.115692667952
LVA,Latvia,2017,-178.51750486646483,-0.17851750486646484,loses_under_ut,2246.115692667952
LVA,Latvia,2018,529.581390426179,0.529581390426179,loses_under_ut,2246.115692667952
LVA,Latvia,2019,-629.0516224791263,-0.6290516224791263,loses_under_ut,2246.115692667952
LVA,Latvia,2020,1307.8140758022917,1.3078140758022916,loses_under_ut,2246.115692667952
LVA,Latvia,2021,143.02016933641647,0.14302016933641648,loses_under_ut,2246.115692667952
LVA,Latvia,2022,803.4435615070987,0.8034435615070987,loses_under_ut,2246.115692667952
MLT,Malta,2016,2231.0608002525673,2.231060800252567,loses_under_ut,32756.583437562236
MLT,Malta,2017,7999.165574998668,7.999165574998668,loses_under_ut,32756.583437562236
MLT,Malta,2018,4562.613033468044,4.562613033468044,loses_under_ut,32756.583437562236
MLT,Malta,2019,6075.370521711719,6.0753705217117195,loses_under_ut,32756.583437562236
MLT,Malta,2020,3488.972196908759,3.488972196908759,loses_under_ut,32756.583437562236
MLT,Malta,2021,5895.824331338713,5.895824331338713,loses_under_ut,32756.583437562236
MLT,Malta,2022,2503.576978883768,2.503576978883768,loses_under_ut,32756.583437562236
NLD,Netherlands,2016,54973.37018838209,54.97337018838209,loses_under_ut,160023.93635498427
NLD,Netherlands,2017,3815.616735952056,3.815616735952056,loses_under_ut,160023.93635498427
NLD,Netherlands,2018,93921.67972292202,93.92167972292202,loses_under_ut,160023.93635498427
NLD,Netherlands,2019,-3121.5882836199053,-3.1215882836199054,loses_under_ut,160023.93635498427
NLD,Netherlands,2020,896.9970544916687,0.8969970544916687,loses_under_ut,160023.93635498427
NLD,Netherlands,2021,9148.438378073093,9.148438378073093,loses_under_ut,160023.93635498427
NLD,Netherlands,2022,389.42255878324977,0.3894225587832498,loses_under_ut,160023.93635498427
SWE,Sweden,2016,16987.198803561434,16.987198803561434,loses_under_ut,108499.86120988907
SWE,Sweden,2017,28605.40339376556,28.60540339376556,loses_under_ut,108499.86120988907
SWE,Sweden,2018,11151.617507862344,11.151617507862344,loses_under_ut,108499.86120988907
SWE,Sweden,2019,26269.91677882558,26.26991677882558,loses_under_ut,108499.86120988907
SWE,Sweden,2020,18488.969985148353,18.48896998514835,loses_under_ut,108499.86120988907
SWE,Sweden,2021,9658.659953878117,9.658659953878118,loses_under_ut,108499.86120988907
SWE,Sweden,2022,-2661.905213152314,-2.661905213152314,loses_under_ut,108499.86120988907
